Id,Name,Type
45774,SNAP29/SNX9 protein level ratio,Disease
45775,SNAP29/TJAP1 protein level ratio,Disease
45776,SNX9/STAMBP protein level ratio,Disease
45777,SNX9/STIP1 protein level ratio,Disease
45778,SNX9/STK4 protein level ratio,Disease
45779,SNX9/VASH1 protein level ratio,Disease
45781,Early-onset schizophrenia,Disease
45782,FBP1/GSTA1 protein level ratio,Disease
45783,FCER2/FCRL1 protein level ratio,Disease
45786,FCER2/TCL1A protein level ratio,Disease
45787,FCER2/TNFRSF9 protein level ratio,Disease
45790,FAM3B/GUCA2A protein level ratio,Disease
45791,CCN2/HBEGF protein level ratio,Disease
45792,FCRL1/TNFRSF13C protein level ratio,Disease
45795,FCRL1/TREML2 protein level ratio,Disease
45796,CCN2/DKK1 protein level ratio,Disease
45799,CCN2/SPINT2 protein level ratio,Disease
45800,CCN2/TPP1 protein level ratio,Disease
45801,CCN2/VEGFC protein level ratio,Disease
45803,CCN3/FAP protein level ratio,Disease
45805,FADD/MGLL protein level ratio,Disease
45806,F2R/SNX9 protein level ratio,Disease
45807,GFER/RRM2B protein level ratio,Disease
45809,GFER/TRIAP1 protein level ratio,Disease
45811,GFRA1/TNFRSF1A protein level ratio,Disease
45812,GFRA3/LAYN protein level ratio,Disease
45813,GLRX/QDPR protein level ratio,Disease
45814,GMPR/NSFL1C protein level ratio,Disease
45815,GMPR/PSMG3 protein level ratio,Disease
45816,GNLY/GZMA protein level ratio,Disease
45818,GNLY/KIR2DL3 protein level ratio,Disease
45819,GOLM2/ITGA5 protein level ratio,Disease
45820,ADA2/COMP protein level ratio,Disease
45821,ADA2/VCAM1 protein level ratio,Disease
45822,GLO1/GLOD4 protein level ratio,Disease
45823,GLO1/S100A4 protein level ratio,Disease
45824,GLOD4/GMPR protein level ratio,Disease
45825,GLOD4/HSPA1A protein level ratio,Disease
45826,ADGRE5/ITGB2 protein level ratio,Disease
45827,ADGRE5/VCAM1 protein level ratio,Disease
45828,ADAM23/BSG protein level ratio,Disease
45829,ADAMTS15/CLMP protein level ratio,Disease
45830,ADGRE2/B4GALT1 protein level ratio,Disease
45832,ADGRE2/CRIM1 protein level ratio,Disease
45833,ADGRE2/IFNGR1 protein level ratio,Disease
45834,ADGRE2/SIGLEC1 protein level ratio,Disease
45835,Parkinson's disease progression (cognitive),Disease
45836,Serum levels of protein APOA1,Disease
45837,Serum levels of protein ADGRE5,Disease
45838,Serum levels of protein ADGRF5,Disease
45841,Serum levels of protein APOA5,Disease
45842,Serum levels of protein AGER,Disease
45843,Serum levels of protein AGRP,Disease
45846,Serum levels of protein AHSA1,Disease
45847,Serum levels of protein RAB17,Disease
45848,Serum levels of protein PTPN1,Disease
45849,Serum levels of protein RAB5C,Disease
45850,Serum levels of protein RACGAP1,Disease
45853,Serum levels of protein RAD51,Disease
45854,Serum levels of protein NAALAD2,Disease
45855,Serum levels of protein NCR3,Disease
45857,Serum levels of protein NDUFB4,Disease
45858,Serum levels of protein EPO,Disease
45859,Serum levels of protein ERP29,Disease
45861,Serum levels of protein ENPP5,Disease
45862,Serum levels of protein ENTPD3,Disease
45864,Serum levels of protein NAGPA,Disease
45866,Serum levels of protein NBL1,Disease
45867,Serum levels of protein NCAM2,Disease
45869,Serum levels of protein PTN,Disease
45871,Bilateral cleft lip,Disease
45872,Serum levels of protein FAS,Disease
45873,Serum levels of protein FCER1A,Disease
45874,Serum levels of protein PCDHA4,Disease
45876,Serum levels of protein PCDHB14,Disease
45877,Serum levels of protein PCDHB4,Disease
45878,Serum levels of protein PCDHGA11,Disease
45880,Serum levels of protein PCDHGB4,Disease
45881,Serum levels of protein NRXN3,Disease
45882,Serum levels of protein NPTX1,Disease
45883,Serum levels of protein NPW,Disease
45885,Serum levels of protein NQO1,Disease
45886,Serum levels of protein NQO2,Disease
45888,Bilateral cleft lip and palate,Disease
45889,Unilateral cleft lip,Disease
45890,Serum levels of protein ATF6,Disease
45892,Serum levels of protein ATF6B,Disease
45893,Serum levels of protein IFNAR1,Disease
45894,Serum levels of protein PIGA,Disease
45895,Serum levels of protein PIK3CG,Disease
45896,Serum levels of protein PILRA,Disease
45897,Serum levels of protein C2,Disease
45899,Serum levels of protein C2orf40,Disease
45900,Serum levels of protein C4A;C4B,Disease
45906,Serum levels of protein CBLN1,Disease
45908,Serum levels of protein C6orf25,Disease
45910,Serum levels of protein CA4,Disease
45911,Serum levels of protein IL15,Disease
45913,Serum levels of protein IL21,Disease
45914,Serum levels of protein IL34,Disease
45916,Serum levels of protein IL36A,Disease
45918,Serum levels of protein IL18R1,Disease
45919,Serum levels of protein IL18RAP,Disease
45921,Serum levels of protein CLPS,Disease
45926,Serum levels of protein CMPK1,Disease
45927,Noncognitive aspects of educational attainment,Disease
45928,Serum levels of protein CLIC5,Disease
45929,Serum levels of protein KIR2DS2,Disease
45930,Serum levels of protein KLK12,Disease
45931,Serum levels of protein CLEC12B,Disease
45932,Serum levels of protein KCNE2,Disease
45933,Serum levels of protein LAYN,Disease
45934,Serum levels of protein KLK6,Disease
45935,Serum levels of protein KLRC3,Disease
45936,Serum levels of protein LDLRAD4,Disease
45937,Serum levels of protein CPB1,Disease
45938,Serum levels of protein CPXM1,Disease
45940,Serum levels of protein CRABP1,Disease
45941,Serum levels of protein CREB3L4,Disease
45942,Serum levels of protein COL11A2,Disease
45946,Serum levels of protein CRISP2,Disease
45951,Serum levels of protein CRISPLD2,Disease
45954,Serum levels of protein CNTN1,Disease
45955,Serum levels of protein MICA,Disease
45958,Serum levels of protein MICB,Disease
45962,Serum levels of protein PPIL1,Disease
45964,Serum levels of protein METTL24,Disease
45967,Serum levels of protein PLXDC2,Disease
45968,Serum levels of protein PNLIPRP1,Disease
45969,Serum levels of protein GPC3,Disease
45971,Serum levels of protein GRAMD1C,Disease
45974,Serum levels of protein MLN,Disease
45976,Serum levels of protein POLR1C,Disease
45977,Serum levels of protein POMC,Disease
45978,Serum levels of protein EEF2K,Disease
45979,Serum levels of protein MOCS3,Disease
45980,Serum levels of protein MPG,Disease
45982,Serum levels of protein PRSS2,Disease
45983,Serum levels of protein PRSS22,Disease
45985,Serum levels of protein PRSS57,Disease
45987,Serum levels of protein PSMB1,Disease
45989,Serum levels of protein MMP7,Disease
45990,Serum levels of protein MRPL55,Disease
45991,Serum levels of protein MST1R,Disease
45992,Serum levels of protein PRSS8,Disease
45994,Serum levels of protein PRTN3,Disease
45995,Serum levels of protein PSMD11,Disease
45996,Serum levels of protein HPSE,Disease
45998,Serum levels of protein HSPA1A,Disease
45999,Serum levels of protein ANTXR1,Disease
46000,Serum levels of protein ANXA10,Disease
46001,Serum levels of protein HNF4A,Disease
46002,Serum levels of protein HP,Disease
46004,Serum levels of protein AIF1,Disease
46006,Serum levels of protein AKT3,Disease
46007,Serum levels of protein ALB,Disease
46009,Serum levels of protein RGS8,Disease
46010,Serum levels of protein RBM19,Disease
46011,Serum levels of protein OSM,Disease
46012,Serum levels of protein P4HB,Disease
46014,Serum levels of protein F13B,Disease
46016,Serum levels of protein PCSK7,Disease
46018,Serum levels of protein RSPO3,Disease
46021,Serum levels of protein RNF43,Disease
46022,Serum levels of protein RPL30,Disease
46023,Serum levels of protein RPS10,Disease
46024,Serum levels of protein PDIA3,Disease
46026,Serum levels of protein PDIA5,Disease
46028,Serum levels of protein PDILT,Disease
46030,Serum levels of protein APOL1,Disease
46031,Serum levels of protein APOM,Disease
46034,Unilateral cleft lip and palate,Disease
46035,Serum levels of protein BGLAP,Disease
46036,Serum levels of protein BGN,Disease
46039,Serum levels of protein BMP7,Disease
46041,Serum levels of protein IL10RA,Disease
46042,Serum levels of protein BAGE3,Disease
46043,Serum levels of protein BCL2L1,Disease
46044,Serum levels of protein BCL2L10,Disease
46045,Serum levels of protein AZGP1,Disease
46046,Serum levels of protein B2M,Disease
46048,Serum levels of protein IGF2R,Disease
46052,Serum levels of protein IGFBP6,Disease
46053,Serum levels of protein IGFBPL1,Disease
46055,Serum levels of protein IGFL3,Disease
46056,Serum levels of protein C11orf87,Disease
46058,Serum levels of protein FN1,Disease
46059,Serum levels of protein CCL17,Disease
46061,Serum levels of protein CCL19,Disease
46063,Serum levels of protein CCL22,Disease
46064,Cervical intraepithelial neoplasia grade 3,Disease
46065,Cervical intraepithelial neoplasia grade 3 and invasive cervical cancer,Disease
46066,Serum levels of protein CCL1,Disease
46067,Serum levels of protein CD109,Disease
46071,Serum levels of protein CD8A,Disease
46072,Serum levels of protein CFB,Disease
46074,Serum levels of protein ISG15,Disease
46076,Serum levels of protein CDH7,Disease
46077,Serum levels of protein CDK5;CDK5R1,Disease
46078,Serum levels of protein CFP,Disease
46079,Serum levels of protein CFTR,Disease
46080,Serum levels of protein CGA;TSHB,Disease
46082,Serum levels of protein CDH11,Disease
46085,Serum levels of protein LILRB1,Disease
46087,Serum levels of protein FRS2,Disease
46089,Serum levels of protein LIPA,Disease
46090,Serum levels of protein LPO,Disease
46092,Serum levels of protein LRP11,Disease
46095,Serum levels of protein LRPAP1,Disease
46100,Serum levels of protein FRZB,Disease
46101,Serum levels of protein CTGF,Disease
46104,Serum levels of protein CTRB2,Disease
46106,Serum levels of protein GFRAL,Disease
46109,Serum levels of protein GIP,Disease
46111,Serum levels of protein FTH1;FTL,Disease
46112,Serum levels of protein FTMT,Disease
46113,Serum levels of protein CX3CL1,Disease
46115,Serum levels of protein CXCL2;CXCL3,Disease
46117,Serum levels of protein GABARAPL2,Disease
46119,Serum levels of protein GBP6,Disease
46120,Serum levels of protein GCNT4,Disease
46121,Serum levels of protein DES,Disease
46122,Serum levels of protein DEFB119,Disease
46124,Serum levels of protein MAPK13,Disease
46126,Serum levels of protein DCUN1D5,Disease
46127,Serum levels of protein DDR1,Disease
46129,Serum levels of protein GNLY,Disease
46131,Serum levels of protein GNMT,Disease
46133,Serum levels of protein GNPTG,Disease
46135,Serum levels of protein MANEA,Disease
46137,Serum levels of protein PLG,Disease
46142,Serum levels of protein GLO1,Disease
46145,Cognitive aspects of educational attainment,Disease
46146,Serum levels of protein DLK2,Disease
46148,Serum levels of protein DNAJB11,Disease
46150,Serum levels of protein PREP,Disease
46152,Serum levels of protein HBZ,Disease
46154,Serum levels of protein GZMA,Disease
46155,Serum levels of protein GZMB,Disease
46157,Serum levels of protein H6PD,Disease
46158,Serum levels of protein HAVCR2,Disease
46162,Serum levels of protein DNAJC10,Disease
46164,Serum levels of protein DPEP1,Disease
46166,Serum levels of protein DSG1,Disease
46167,Serum levels of protein SERPIND1,Disease
46168,Serum levels of protein SERPINF2,Disease
46169,Serum levels of protein SEMA6C,Disease
46170,Serum levels of protein SIGLEC8,Disease
46171,Serum levels of protein SMPDL3A,Disease
46172,Primary central nervous system lymphoma,Disease
46173,Gallstone disease,Disease
46174,Arterial stiffness index,Disease
46175,Strabismus,Disease
46177,Invasive breast cancer,Disease
46178,Serum levels of protein TDO2,Disease
46179,Serum levels of protein TEK,Disease
46180,Serum levels of protein SYT11,Disease
46181,Serum levels of protein TAPBP,Disease
46183,Serum levels of protein TAPBPL,Disease
46185,Serum levels of protein SPARCL1,Disease
46186,Serum levels of protein SPAG11B,Disease
46188,Serum levels of protein SULT4A1,Disease
46189,Serum levels of protein SURF1,Disease
46190,Serum levels of protein SYNCRIP,Disease
46191,Serum levels of protein SRL,Disease
46193,Breast cancer (triple negative or BRCA1-positive),Disease
46195,Serum levels of protein TMX3,Disease
46197,Serum levels of protein TF,Disease
46198,Serum levels of protein TFF3,Disease
46199,Serum levels of protein TGM3,Disease
46200,Serum levels of protein THBS2,Disease
46201,Serum levels of protein TMCC3,Disease
46202,Serum levels of protein TMEM52B,Disease
46203,Serum levels of protein TREM2,Disease
46205,Serum levels of protein TREML1,Disease
46207,Serum levels of protein TRIL,Disease
46208,Serum levels of protein TXNDC15,Disease
46209,Serum levels of protein USP25,Disease
46210,Serum levels of protein UST,Disease
46211,Serum levels of protein UTS2,Disease
46212,Serum levels of protein UXS1,Disease
46214,Serum levels of protein VEGFA,Disease
46215,Serum levels of protein VEGFB,Disease
46216,Serum levels of protein TXNDC5,Disease
46218,Serum levels of protein TYK2,Disease
46219,Serum levels of protein UBC,Disease
46220,Serum levels of protein TPM2,Disease
46221,Serum levels of protein TPPP2,Disease
46223,Serum levels of protein TPSB2,Disease
46226,Serum levels of protein TNXB,Disease
46227,Serum levels of protein TPSB2;TPSAB1,Disease
46233,Serum levels of protein TREM1,Disease
46238,Serum levels of protein VOPP1,Disease
46239,Serum levels of protein ZAP70,Disease
46240,Serum levels of protein ZG16B,Disease
46241,Serum levels of protein WFDC1,Disease
46242,Serum levels of protein WFIKKN1,Disease
46245,Serum levels of protein WIF1,Disease
46246,Serum levels of protein ZNF276,Disease
46247,Chronic obstructive pulmonary disease x ever smoker interaction (2df),Disease
46248,Skin and soft tissue infections,Disease
46249,Chronic obstructive pulmonary disease in ever smokers,Disease
46250,Chronic obstructive pulmonary disease in never smokers,Disease
46251,Chronic obstructive pulmonary disease x ever smoker interaction (main effect),Disease
46252,Chronic obstructive pulmonary disease x current smoker interaction (2df),Disease
46253,Chronic obstructive pulmonary disease x current smoker interaction (main effect),Disease
46257,Bioavailable testosterone levels,Disease
46258,Spondylosis,Disease
46259,Body size at age 10,Disease
46260,Coronary artery disease in individuals without type 2 diabetes,Disease
46261,Childhood asthma with severe exacerbations,Disease
46262,Neuropsychiatric disorders,Disease
46264,Esophageal or stomach cancer,Disease
46269,Thyroid cancer,Disease
46271,Lymphocytic leukemia,Disease
46279,Walking pace,Disease
46285,Cancer (pleiotropy)(bidirectional),Disease
46291,interferon-related traits,Disease
46309,Non-tuberculous mycobacterial pulmonary disease,Disease
46310,Estimated glomerular filtration rate after 5 years in renal transplantation (donor effect),Disease
46311,"Type 2 diabetes (SNP x SNP interaction, 2df)",Disease
46312,"Type 2 diabetes (SNP x SNP interaction, 1df)",Disease
46313,Fasting blood glucose adjusted for BMI,Disease
46314,Benign prostatic hyperplasia,Disease
46315,Hyperuricemia,Disease
46316,Resting-state electroencephalogram vigilance,Disease
46317,Remission after SSRI treatment in MDD or openness,Disease
46318,Response to SSRI in MDD or openness,Disease
46327,Non-Hodgkin's lymphoma,Disease
46332,Thyrotoxic periodic paralysis,Disease
46333,Inflammatory biomarkers (multivariate analysis),Disease
46334,Cryptococcosis in HIV infection,Disease
46335,Hypertension in type 2 diabetes,Disease
46336,Barrett's esophagus or esophageal adenocarcinoma x sex interaction (2df test),Disease
46337,Attention deficit hyperactivity disorder symptom score,Disease
46338,tricyclic pyrone compound response (IC50),Disease
46339,Shoulder impingement,Disease
46340,Plasma factor VII activating protease levels,Disease
46341,Cigarettes smoked per day (MTAG),Disease
46342,Asthma onset (childhood vs adult),Disease
46344,Handedness (Right-handed vs. non-right-handed),Disease
46345,Breast cancer specific mortality in breast cancer,Disease
46346,Breast cancer specific mortality in estrogen receptor negative breast cancer,Disease
46347,Smoking cessation (MTAG),Disease
46348,Breast cancer specific mortality in estrogen receptor positive breast cancer,Disease
46349,"Cortical brain region measurements (area, volume and thickness)",Disease
46351,Chronic obstructive pulmonary disease or high blood pressure (pleiotropy),Disease
46352,Chronic obstructive pulmonary disease or coronary artery disease (pleiotropy),Disease
46353,Spine bone size,Disease
46354,Thyrotoxic hypokalemic periodic paralysis and Graves disease,Disease
46355,Supraventricular ectopy,Disease
46356,Early chronic obstructive pulmonary disease in never smokers,Disease
46357,Early chronic obstructive pulmonary disease,Disease
46358,Nocturnal enuresis,Disease
46359,Idiopathic intracranial hypertension,Disease
46360,Global electrical heterogeneity phenotypes,Disease
46361,Clostridium difficile infection in multiple myeloma,Disease
46362,Lipid traits (pleiotropy) (HIPO component 2),Disease
46363,Social science traits (pleiotropy) (HIPO component 1),Disease
46364,Endometriosis or endometrial cancer (pleiotropy),Disease
46365,Warfarin-associated bleeding,Disease
46366,Antidepressant treatment resistance (> 2 drugs prescribed),Disease
46367,DNA methylation variation (age effect),Disease
46368,Diffusing capacity of carbon monoxide,Disease
46369,Cortical amyloid beta load,Disease
46370,Alzheimer's disease progression score,Disease
46371,Body mass index and waist-hip ratio (pleiotropy),Disease
46372,Cholesterol efflux capacity,Disease
46373,Cholesterol efflux capacity (cAMP stimulated assay),Disease
46374,Atypical femoral fracture in phosphonate treatment,Disease
46375,Bisphosphonate-associated atypical femoral fracture,Disease
46376,Asthma (age of onset),Disease
46377,Infliximab-induced mucosal healing in Crohn's disease,Disease
46378,Low susceptibility to hepatitis C infection,Disease
46379,Cocaine dependence,Disease
46380,Severity of nausea and vomiting of pregnancy,Disease
46419,Verbal learning,Disease
46421,Metabolite peak levels (QI15571),Disease
46423,Metabolite peak levels (QI9645),Disease
46425,Metabolite peak levels (QI7379),Disease
46426,Metabolite peak levels (QI7380),Disease
46427,Metabolite peak levels (QI7389),Disease
46429,Metabolite peak levels (QI7549),Disease
46431,Metabolite peak levels (QI8421),Disease
46434,Metabolite peak levels (QI8422),Disease
46436,Metabolite peak levels (QI843),Disease
46437,Metabolite peak levels (QI8774),Disease
46438,Metabolite peak levels (QI8814),Disease
46439,Metabolite peak levels (QI7090),Disease
46440,Metabolite peak levels (QI14245),Disease
46444,Peptidoglycan recognition protein 1 levels,Disease
46453,Cerebrospinal fluid p-tau levels,Disease
46468,Sterol ester (27:1/20:3) levels,Disease
46469,Phosphatidylcholine (15:0_18:2) levels,Disease
46470,Phosphatidylcholine (16:0_16:0) levels,Disease
46471,Phosphatidylcholine (16:0_18:3) levels,Disease
46472,Sterol ester (27:1/20:4) levels,Disease
46474,Sterol ester (27:1/16:0) levels,Disease
46475,Sterol ester (27:1/18:0) levels,Disease
46476,Sedentary behavior at work,Disease
46478,Leisure screen time (MTAG),Disease
46479,Moderate-to-vigorous intensity physical activity during leisure time (MTAG),Disease
46480,Phosphatidylinositol (18:0_20:3) levels,Disease
46482,Phosphatidylcholine (18:1_18:1) levels,Disease
46483,Phosphatidylcholine (18:1_18:2) levels,Disease
46484,Phosphatidylinositol (18:1_20:4) levels,Disease
46486,Apolipoprotein L1 levels,Disease
46488,Heat shock protein beta-1 levels,Disease
46490,Triacylglycerol (50:1) levels,Disease
46498,R-spondin-3 levels,Disease
46501,Apolipoprotein M levels,Disease
46564,"Complement component 1 Q subcomponent-binding protein, mitochondrial levels",Disease
46565,Endoplasmic reticulum resident protein 29 levels,Disease
46595,Gremlin-1 levels,Disease
46597,Interleukin-22 receptor subunit alpha-2 levels,Disease
46599,Contactin-1 levels,Disease
46602,Verbal short term memory,Disease
46611,Descending aorta maximum area,Disease
46612,Ascending aorta distensibility,Disease
46616,Ascending aorta distensibility (MTAG),Disease
46618,Descending aorta distensibility (MTAG),Disease
46621,Ascending aorta maximum area (MTAG),Disease
46623,Facial phenotypes (interpalpebral inferius length),Disease
46625,Facial phenotypes (nasion to pogonion),Disease
46628,Facial phenotypes (left palpebral fissure length),Disease
46630,Facial phenotypes (outercanthal width),Disease
46632,Facial phenotypes (midendocanthion to pogonion),Disease
46635,Descending aorta maximum area (MTAG),Disease
46636,Facial phenotypes (right palpebrale fissure height),Disease
46638,Facial phenotypes (midendocanthion to subnasale),Disease
46649,Descending aorta minimum area,Disease
46657,N4-acetylcytidine levels,Disease
46659,Metabolite peak levels (QI11461),Disease
46674,Metabolite peak levels (QI12750),Disease
46675,Metabolite peak levels (QI13644),Disease
46676,Xanthosine levels,Disease
46677,Metabolite peak levels (QI4584),Disease
46678,Metabolite peak levels (QI2718),Disease
46680,Metabolite peak levels (QI3783),Disease
46702,Metabolite peak levels (QI12380),Disease
46704,Protein Wnt-7a levels,Disease
46706,C34 gp41 HIV Fragment levels,Disease
46707,dCTP pyrophosphatase 1 levels,Disease
46740,Leisure screen time,Disease
46743,Moderate-to-vigorous intensity physical activity during leisure time,Disease
46749,Phosphatidylcholine (18:0_18:2) levels,Disease
46751,Phosphatidylcholine (O-18:2_18:2) levels,Disease
46752,Phosphatidylethanolamine (18:0_18:2) levels,Disease
46753,Phosphatidylcholine (O-16:0_16:1) levels,Disease
46754,Phosphatidylcholine (O-16:0_18:1) levels,Disease
46755,Phosphatidylcholine (O-16:0_18:2) levels,Disease
46756,Phosphatidylcholine (O-16:0_20:3) levels,Disease
46757,Phosphatidylcholine (O-16:1_18:2) levels,Disease
46758,Phosphatidylcholine (O-16:1_20:3) levels,Disease
46759,Phosphatidylcholine (O-17:0_17:1) levels,Disease
46760,Phosphatidylcholine (O-18:1_16:0) levels,Disease
46761,Phosphatidylcholine (O-18:1_20:3) levels,Disease
46762,Phosphatidylcholine (O-18:1_20:4) levels,Disease
46763,Phosphatidylcholine (O-18:2_16:0) levels,Disease
46764,Phosphatidylcholine (16:0_20:3) levels,Disease
46765,Phosphatidylcholine (16:1_18:2) levels,Disease
46766,Interleukin-17F levels,Disease
46769,Mitogen-activated protein kinase 3 levels,Disease
46772,Fractalkine levels,Disease
46773,Tumor necrosis factor receptor superfamily member EDAR levels,Disease
46776,Platelet-activating factor levels,Disease
46779,Stem Cell Growth Factor-beta levels,Disease
46784,Leukocyte immunoglobulin-like receptor subfamily B member 1 levels,Disease
46799,Non-receptor tyrosine-protein kinase TYK2 levels,Disease
46847,Total omega-3 fatty acid levels,Disease
46851,Total omega-6 fatty acid levels,Disease
46854,Perinatal depression,Disease
46857,Metabolonic lactone sulfate levels,Disease
46874,Age of onset of depression x felt loved as a child interaction,Disease
46880,von Willebrand factor levels,Disease
46883,Large artery stroke (MTAG),Disease
46884,Small vessel stroke (MTAG),Disease
46905,eGFR decline after treatment with platinum based chemotherapy,Disease
46915,Survival in coronary artery disease,Disease
46918,Circulating docosahexaenoic acid levels,Disease
46931,Chronic spontaneous urticaria,Disease
46944,"COVID-19 (hospitalized vs tested, not hospitalized)",Disease
46946,COVID-19 (hospitalized vs not hospitalized),Disease
46968,Facial morphology (multitrait analysis),Disease
46971,C-reactive protein levels (MTAG),Disease
46973,Drinks per week,Disease
46984,COVID-19 death (death vs tested and survived),Disease
46986,COVID-19 death (death vs population),Disease
47002,"COVID-19 (severe vs tested, not severe)",Disease
47006,COVID-19 (severe vs population),Disease
47025,Acute tubulointerstitial nephritis,Disease
47033,Episodic memory,Disease
47035,Language performance,Disease
47044,Visuospatial ability,Disease
47050,sarcopenia,Disease
47052,COVID-19 (severe vs non-severe with positive test),Disease
47065,School performance E-factor 1 (overall performance),Disease
47066,School performance E-factor 2 (language performance relative to maths),Disease
47067,School performance E-factor 3 (oral performance relative to written),Disease
47109,Pulmonary embolism,Disease
47134,Frequency of common cold infection,Disease
47136,Systemic infections,Disease
47153,COVID-19 hospitalization or rheumatoid arthritis (MTAG),Disease
47156,Severe COVID-19 or rheumatoid arthritis (MTAG),Disease
47187,Antipsychotic-induced metabolic syndrome in schizophrenia,Disease
47189,Chronic Chagas Cardiomyopathy in Chagas disease,Disease
47193,Free testosterone levels,Disease
47210,Nonsyndromic orofacial cleft x sex interaction,Disease
47230,Severe COVID-19 or systemic lupus erythematosus (inverse variance),Disease
47231,Premature atrial contraction frequency,Disease
47245,Albumin levels,Disease
47265,Risk-taking behavior (multivariate analysis),Disease
47280,Very low density lipoprotein cholesterol levels,Disease
47283,Smoking initiation (ever vs never),Disease
47285,Smoking cessation (current vs former),Disease
47287,Nonsyndromic orofacial cleft x sex interaction (2df),Disease
47290,Serum glutamic-oxaloacetic transaminase levels,Disease
47291,Urinary microalbumin levels,Disease
47295,Univariate microbial feature (genus: staphylococcus) at the forehead (sebaceous skin),Disease
47297,Univariate microbial feature (asv: asv004) at the forehead (sebaceous skin),Disease
47299,Univariate microbial feature (genus: anaerococcus) at the dorsal forearm (dry skin),Disease
47301,Univariate microbial feature (family: clostridiales) at the incertae (moist skin),Disease
47305,Blood pressure (pleiotropy model 1 DBP adjusted for estimated causal effects x SBP),Disease
47312,Change in processing speed in pediatric CNS tumors treated with craniospinal irradiation,Disease
47315,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (cmpf) levels,Disease
47316,21-hydroxypregnenolone disulfate levels,Disease
47317,3-methoxytyrosine levels,Disease
47318,3-phenylpropionate (hydrocinnamate) levels,Disease
47320,4-allylphenol sulfate levels,Disease
47324,1-stearoyl-2-dihomo-linolenoyl-GPI (18:0/20:3n3 or 6) levels,Disease
47325,1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n3) levels,Disease
47327,"4-androsten-3beta,17beta-diol disulfate (2) levels",Disease
47329,"4-androsten-3beta,17beta-diol monosulfate (2) levels",Disease
47331,4-ethylphenylsulfate levels,Disease
47332,"5alpha-androstan-3alpha,17beta-diol monosulfate (1) levels",Disease
47333,"5alpha-androstan-3beta,17beta-diol monosulfate (2) levels",Disease
47334,5-bromotryptophan levels,Disease
47337,Dihomo-linolenate (20:3n3 or n6) levels,Disease
47338,Dodecadienoate (12:2) (X-21343) levels,Disease
47340,Ethylmalonate levels,Disease
47341,Gamma-glutamyl-alpha-lysine levels,Disease
47343,Gamma-glutamyltyrosine levels,Disease
47347,Epiandrosterone sulfate levels,Disease
47348,Ergothioneine levels,Disease
47350,Hydroxy-cmpf (X-02269) levels,Disease
47351,Imidazole lactate levels,Disease
47354,1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6) levels,Disease
47356,1-palmitoyl-2-docosahexaenoyl-gpc (16:0/22:6) levels,Disease
47357,1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (p-16:0/18:2) levels,Disease
47358,1-(1-enyl-palmitoyl)-2-oleoyl-gpc (p-16:0/18:1) levels,Disease
47359,1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1) levels,Disease
47360,1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0) levels,Disease
47361,1-(1-enyl-stearoyl)-2-linoleoyl-GPC (p-18:0/18:2) levels,Disease
47362,1-dihomo-linolenoyl-GPC (20:3n3 or 6) levels,Disease
47363,1-docosahexaenoyl-GPC (22:6) levels,Disease
47365,1-docosahexaenoyl-GPE (22:6) levels,Disease
47367,1-(1-enyl-stearoyl)-2-oleoyl-GPC (p-18:0/18:1) levels,Disease
47368,"1,2-dipalmitoyl-gpc (16:0/16:0) levels",Disease
47369,"1,3,7-trimethylurate levels",Disease
47371,Xanthurenate levels,Disease
47372,1-(1-enyl-palmitoyl)-2-arachidonoyl-gpc (p-16:0/20:4) levels,Disease
47373,X-23749 levels,Disease
47377,Waist circumference (aged 40-50 years),Disease
47378,Migraine or type 2 diabetes,Disease
47381,Remission after antidepressant treatment in major depressive disorder,Disease
47382,Response to antidepressants (symptom improvement) in major depressive disorder,Disease
47385,1-palmityl-2-oleoyl-GPC (o-16:0/18:1) levels,Disease
47386,1-palmityl-2-palmitoyl-GPC (O-16:0/16:0) levels,Disease
47387,1-palmityl-2-stearoyl-GPC (O-16:0/18:0) levels,Disease
47388,1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6) levels,Disease
47396,1-palmitoyl-2-linoleoyl-gpc (16:0/18:2) levels,Disease
47397,1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6) levels,Disease
47400,Estimated glomerular filtration rate in type 2 diabetes,Disease
47402,Ascorbic acid 3-sulfate (X-12206) levels,Disease
47405,Beta-hydroxyisovalerate levels,Disease
47408,Betaine levels,Disease
47409,Cis-4-decenoyl carnitine levels,Disease
47411,Androsterone sulfate levels,Disease
47412,"Cys-gly, oxidized levels",Disease
47415,Cysteine s-sulfate levels,Disease
47417,Cysteinylglycine levels,Disease
47420,Cystine levels,Disease
47421,Cytidine levels,Disease
47422,Decadienedioic acid (c10:2-dc) (X-21792) levels,Disease
47425,Indolepropionate levels,Disease
47427,Isobutyrylcarnitine levels,Disease
47428,Isoleucylleucine/leucylisoleucine levels,Disease
47431,Laurylcarnitine levels,Disease
47433,Methionine sulfone levels,Disease
