Id,Name,Type,Property,VectorableProperty
1918,Cytoplasm_Texture_Entropy_Agp_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Entropy Agp 5 01
1919,Cytoplasm_Texture_Inversedifferencemoment_Agp_20_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Inversedifferencemoment Agp 20 02
1920,Nuclei_Texture_Entropy_Agp_5_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy Agp 5 00
1921,Cytoplasm_Texture_Entropy_Agp_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Entropy Agp 10 00
1922,Cytoplasm_Texture_Inversedifferencemoment_Agp_20_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Inversedifferencemoment Agp 20 01
1923,Nuclei_Texture_Entropy_Agp_5_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy Agp 5 02
1924,Nuclei_Texture_Inversedifferencemoment_Agp_10_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Inversedifferencemoment Agp 10 00
1925,Nuclei_Texture_Entropy_Agp_5_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy Agp 5 03
1926,Nuclei_Texture_Entropy_Agp_5_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy Agp 5 01
1927,Cells_Texture_Entropy_Agp_5_02,LipocyteProfiler_Feature,AGP,Cells Texture Entropy Agp 5 02
1928,Cytoplasm_Texture_Sumentropy_Agp_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumentropy Agp 10 00
1929,Cells_Texture_Inversedifferencemoment_Agp_10_01,LipocyteProfiler_Feature,AGP,Cells Texture Inversedifferencemoment Agp 10 01
1930,Cells_Texture_Sumentropy_Agp_20_01,LipocyteProfiler_Feature,AGP,Cells Texture Sumentropy Agp 20 01
1931,Nuclei_Texture_Sumentropy_Agp_5_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Sumentropy Agp 5 00
1932,Cytoplasm_Texture_Sumentropy_Agp_20_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumentropy Agp 20 01
1933,Cells_Texture_Inversedifferencemoment_Agp_20_01,LipocyteProfiler_Feature,AGP,Cells Texture Inversedifferencemoment Agp 20 01
1934,Cytoplasm_Texture_Inversedifferencemoment_Agp_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Inversedifferencemoment Agp 5 00
1935,Cytoplasm_Texture_Sumentropy_Agp_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumentropy Agp 5 02
1936,Cells_Texture_Sumentropy_Agp_10_03,LipocyteProfiler_Feature,AGP,Cells Texture Sumentropy Agp 10 03
1937,Nuclei_Texture_Differenceentropy_Agp_10_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Differenceentropy Agp 10 00
1938,Nuclei_Texture_Sumentropy_Agp_5_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Sumentropy Agp 5 02
1939,Cells_Texture_Inversedifferencemoment_Agp_5_03,LipocyteProfiler_Feature,AGP,Cells Texture Inversedifferencemoment Agp 5 03
1940,Cells_Texture_Inversedifferencemoment_Agp_20_00,LipocyteProfiler_Feature,AGP,Cells Texture Inversedifferencemoment Agp 20 00
1941,Cytoplasm_Texture_Inversedifferencemoment_Agp_20_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Inversedifferencemoment Agp 20 00
1942,Cytoplasm_Texture_Sumentropy_Agp_5_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumentropy Agp 5 03
1943,Cells_Texture_Inversedifferencemoment_Agp_10_03,LipocyteProfiler_Feature,AGP,Cells Texture Inversedifferencemoment Agp 10 03
1944,Nuclei_Texture_Inversedifferencemoment_Agp_10_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Inversedifferencemoment Agp 10 02
1945,Cells_Texture_Sumentropy_Agp_10_02,LipocyteProfiler_Feature,AGP,Cells Texture Sumentropy Agp 10 02
1946,Cytoplasm_Texture_Sumentropy_Agp_20_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumentropy Agp 20 03
1947,Cells_Texture_Sumentropy_Agp_20_00,LipocyteProfiler_Feature,AGP,Cells Texture Sumentropy Agp 20 00
1948,Nuclei_Texture_Differenceentropy_Agp_10_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Differenceentropy Agp 10 02
1949,Cytoplasm_Texture_Inversedifferencemoment_Agp_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Inversedifferencemoment Agp 5 01
1950,Cells_Texture_Inversedifferencemoment_Agp_10_02,LipocyteProfiler_Feature,AGP,Cells Texture Inversedifferencemoment Agp 10 02
1951,Cytoplasm_Texture_Sumentropy_Agp_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumentropy Agp 5 00
1952,Cells_Texture_Inversedifferencemoment_Agp_20_02,LipocyteProfiler_Feature,AGP,Cells Texture Inversedifferencemoment Agp 20 02
1953,Nuclei_Texture_Inversedifferencemoment_Agp_10_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Inversedifferencemoment Agp 10 01
1954,Cytoplasm_Texture_Sumentropy_Agp_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumentropy Agp 5 01
1955,Cells_Texture_Sumentropy_Agp_10_01,LipocyteProfiler_Feature,AGP,Cells Texture Sumentropy Agp 10 01
1956,Nuclei_Texture_Differenceentropy_Agp_10_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Differenceentropy Agp 10 03
1957,Cells_Texture_Sumentropy_Agp_10_00,LipocyteProfiler_Feature,AGP,Cells Texture Sumentropy Agp 10 00
1958,Nuclei_Texture_Differenceentropy_Agp_10_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Differenceentropy Agp 10 01
1959,Nuclei_Texture_Sumentropy_Agp_10_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Sumentropy Agp 10 02
1960,Cytoplasm_Texture_Sumentropy_Agp_20_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Sumentropy Agp 20 02
1961,Nuclei_Texture_Sumentropy_Agp_10_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Sumentropy Agp 10 03
1962,Nuclei_Texture_Sumentropy_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Sumentropy Mito 20 03
1963,Nuclei_Texture_Sumentropy_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Sumentropy Mito 20 00
1964,Nuclei_Texture_Inversedifferencemoment_Mito_5_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Inversedifferencemoment Mito 5 01
1965,Nuclei_Texture_Inversedifferencemoment_Mito_10_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Inversedifferencemoment Mito 10 03
1966,Nuclei_Texture_Differenceentropy_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Differenceentropy Mito 20 03
1967,Nuclei_Texture_Sumentropy_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Sumentropy Mito 20 01
1968,Nuclei_Texture_Inversedifferencemoment_Mito_10_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Inversedifferencemoment Mito 10 00
1969,Nuclei_Texture_Sumentropy_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Sumentropy Mito 20 02
1970,Nuclei_Texture_Inversedifferencemoment_Mito_10_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Inversedifferencemoment Mito 10 01
1971,Nuclei_Texture_Entropy_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 20 03
1972,Nuclei_Texture_Inversedifferencemoment_Mito_5_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Inversedifferencemoment Mito 5 03
1973,Nuclei_Texture_Inversedifferencemoment_Mito_10_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Inversedifferencemoment Mito 10 02
1974,Nuclei_Texture_Entropy_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 20 00
1975,Nuclei_Texture_Differenceentropy_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Differenceentropy Mito 20 02
1976,Nuclei_Texture_Entropy_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 20 01
1977,Nuclei_Texture_Entropy_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 20 02
1978,Nuclei_Texture_Differenceentropy_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Differenceentropy Mito 20 01
1979,Nuclei_Texture_Differenceentropy_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Differenceentropy Mito 20 00
1980,Cells_Texture_Infomeas1_Agp_20_03,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas1 Agp 20 03
1981,Cells_Texture_Infomeas1_Agp_20_01,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas1 Agp 20 01
1982,Cells_Texture_Infomeas2_Agp_20_02,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas2 Agp 20 02
1983,Cells_Texture_Infomeas2_Agp_20_01,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas2 Agp 20 01
1984,Cytoplasm_Texture_Infomeas2_Agp_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas2 Agp 5 00
1985,Cells_Texture_Infomeas2_Agp_10_00,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas2 Agp 10 00
1986,Cells_Texture_Infomeas2_Agp_20_03,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas2 Agp 20 03
1987,Cytoplasm_Texture_Infomeas2_Agp_10_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas2 Agp 10 03
1988,Cytoplasm_Texture_Infomeas2_Agp_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas2 Agp 5 02
1989,Cells_Texture_Infomeas2_Agp_5_03,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas2 Agp 5 03
1990,Cytoplasm_Texture_Infomeas2_Agp_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas2 Agp 5 01
1991,Cells_Texture_Infomeas2_Agp_5_01,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas2 Agp 5 01
1992,Cells_Texture_Infomeas2_Agp_20_00,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas2 Agp 20 00
1993,Cells_Texture_Infomeas2_Agp_5_00,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas2 Agp 5 00
1994,Cytoplasm_Texture_Infomeas2_Agp_5_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas2 Agp 5 03
1995,Cytoplasm_Texture_Infomeas2_Agp_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas2 Agp 10 00
1996,Cytoplasm_Texture_Infomeas2_Agp_10_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas2 Agp 10 02
1997,Cytoplasm_Texture_Infomeas2_Agp_10_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas2 Agp 10 01
1998,Cells_Texture_Infomeas2_Agp_5_02,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas2 Agp 5 02
1999,Cells_Texture_Infomeas2_Agp_10_01,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas2 Agp 10 01
2000,Cells_Texture_Infomeas2_Agp_10_02,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas2 Agp 10 02
2001,Cells_Texture_Infomeas2_Agp_10_03,LipocyteProfiler_Feature,AGP,Cells Texture Infomeas2 Agp 10 03
2002,Nuclei_Texture_Infomeas2_Mito_10_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas2 Mito 10 03
2003,Nuclei_Texture_Infomeas2_Mito_10_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas2 Mito 10 02
2004,Nuclei_Texture_Inversedifferencemoment_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Inversedifferencemoment Mito 20 02
2005,Nuclei_Texture_Infomeas2_Mito_10_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas2 Mito 10 01
2006,Nuclei_Texture_Inversedifferencemoment_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Inversedifferencemoment Mito 20 03
2007,Nuclei_Texture_Infomeas2_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas2 Mito 20 02
2008,Nuclei_Texture_Inversedifferencemoment_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Inversedifferencemoment Mito 20 00
2009,Nuclei_Texture_Infomeas2_Mito_10_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas2 Mito 10 00
2010,Nuclei_Texture_Infomeas2_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas2 Mito 20 01
2011,Nuclei_Texture_Inversedifferencemoment_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Inversedifferencemoment Mito 20 01
2012,Nuclei_Texture_Infomeas2_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas2 Mito 20 03
2013,Nuclei_Texture_Infomeas2_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas2 Mito 20 00
2014,Cytoplasm_Granularity_5_Agp,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 5 Agp
2015,Cytoplasm_Granularity_6_Agp,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 6 Agp
2016,Cytoplasm_Radialdistribution_Meanfrac_Mito_2Of4,LipocyteProfiler_Feature,Mito,Cytoplasm Radialdistribution Meanfrac Mito 2Of4
2017,Cytoplasm_Radialdistribution_Meanfrac_Mito_4Of4,LipocyteProfiler_Feature,Mito,Cytoplasm Radialdistribution Meanfrac Mito 4Of4
2018,Cytoplasm_Radialdistribution_Meanfrac_Mito_1Of4,LipocyteProfiler_Feature,Mito,Cytoplasm Radialdistribution Meanfrac Mito 1Of4
2019,Cytoplasm_Radialdistribution_Meanfrac_Mito_3Of4,LipocyteProfiler_Feature,Mito,Cytoplasm Radialdistribution Meanfrac Mito 3Of4
2020,Cytoplasm_Texture_Correlation_Agp_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation Agp 10 00
2021,Cytoplasm_Texture_Correlation_Agp_10_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation Agp 10 03
2022,Cytoplasm_Texture_Correlation_Agp_10_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation Agp 10 02
2023,Cytoplasm_Texture_Correlation_Agp_10_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation Agp 10 01
2024,Cytoplasm_Texture_Correlation_Agp_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation Agp 5 00
2025,Cytoplasm_Texture_Correlation_Agp_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation Agp 5 01
2026,Cytoplasm_Texture_Correlation_Agp_5_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation Agp 5 03
2027,Cytoplasm_Texture_Correlation_Agp_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation Agp 5 02
2028,Nuclei_Correlation_Correlation_Agp_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Correlation Correlation Agp Bodipy
2029,Nuclei_Granularity_11_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 11 Bodipy
2030,Nuclei_Granularity_10_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 10 Bodipy
2031,Nuclei_Granularity_12_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 12 Bodipy
2032,Nuclei_Granularity_13_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 13 Bodipy
2033,Nuclei_Granularity_16_Dna,LipocyteProfiler_Feature,DNA,Nuclei Granularity 16 Dna
2034,Nuclei_Granularity_2_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 2 Bodipy
2035,Nuclei_Granularity_5_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 5 Bodipy
2036,Nuclei_Granularity_7_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 7 Bodipy
2037,Nuclei_Granularity_6_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 6 Bodipy
2038,Nuclei_Granularity_9_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 9 Bodipy
2039,Nuclei_Granularity_8_Bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 8 Bodipy
2040,Nuclei_Radialdistribution_Radialcv_Mito_4Of4,LipocyteProfiler_Feature,Mito,Nuclei Radialdistribution Radialcv Mito 4Of4
2041,Nuclei_Intensity_Massdisplacement_Mito,LipocyteProfiler_Feature,Mito,Nuclei Intensity Massdisplacement Mito
2042,Nuclei_Neighbors_Firstclosestdistance_2,LipocyteProfiler_Feature,Compartmental,Nuclei Neighbors Firstclosestdistance 2
2043,Nuclei_Radialdistribution_Radialcv_Bodipy_2Of4,LipocyteProfiler_Feature,Lipid,Nuclei Radialdistribution Radialcv Bodipy 2Of4
2044,Nuclei_Radialdistribution_Radialcv_Mito_1Of4,LipocyteProfiler_Feature,Mito,Nuclei Radialdistribution Radialcv Mito 1Of4
2045,Nuclei_Texture_Infomeas2_Dna_10_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas2 Dna 10 03
2046,Nuclei_Texture_Infomeas2_Dna_20_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas2 Dna 20 00
2047,Nuclei_Texture_Infomeas2_Dna_20_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas2 Dna 20 02
2048,Nuclei_Texture_Infomeas2_Dna_20_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas2 Dna 20 03
2049,Nuclei_Texture_Inversedifferencemoment_Dna_20_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Inversedifferencemoment Dna 20 03
2050,Nuclei_Texture_Infomeas2_Dna_20_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas2 Dna 20 01
2051,Nuclei_Texture_Infomeas2_Dna_10_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas2 Dna 10 02
2052,Nuclei_Texture_Inversedifferencemoment_Dna_20_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Inversedifferencemoment Dna 20 02
2053,Nuclei_Texture_Inversedifferencemoment_Dna_20_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Inversedifferencemoment Dna 20 01
2054,Nuclei_Texture_Inversedifferencemoment_Dna_20_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Inversedifferencemoment Dna 20 00
2055,Nuclei_Texture_Infomeas2_Dna_10_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas2 Dna 10 00
2056,Nuclei_Texture_Infomeas2_Dna_10_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas2 Dna 10 01
2057,Nuclei_Texture_Infomeas1_Agp_10_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas1 Agp 10 01
2058,Nuclei_Texture_Infomeas1_Agp_10_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas1 Agp 10 03
2059,Nuclei_Texture_Infomeas1_Agp_20_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas1 Agp 20 01
2060,Nuclei_Texture_Infomeas1_Agp_20_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas1 Agp 20 00
2061,Nuclei_Texture_Infomeas1_Agp_20_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas1 Agp 20 02
2062,Nuclei_Texture_Infomeas1_Agp_20_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Infomeas1 Agp 20 03
2063,Nuclei_Texture_Infomeas1_Dna_10_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas1 Dna 10 01
2064,Nuclei_Texture_Infomeas1_Dna_10_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas1 Dna 10 00
2065,Nuclei_Texture_Infomeas1_Dna_10_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas1 Dna 10 03
2066,Nuclei_Texture_Infomeas1_Dna_10_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Infomeas1 Dna 10 02
2067,Nuclei_Texture_Infomeas1_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas1 Mito 20 03
2068,Nuclei_Texture_Infomeas1_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas1 Mito 20 01
2069,Nuclei_Texture_Infomeas1_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas1 Mito 20 02
2070,Nuclei_Texture_Infomeas1_Mito_10_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas1 Mito 10 03
2071,Nuclei_Texture_Infomeas1_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas1 Mito 20 00
2072,Nuclei_Texture_Infomeas1_Mito_10_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas1 Mito 10 01
2073,Cytoplasm_Texture_Infomeas2_Agp_20_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas2 Agp 20 00
2074,Cytoplasm_Texture_Infomeas2_Agp_20_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Infomeas2 Agp 20 02
2075,Nuclei_Texture_Infomeas2_Mito_5_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas2 Mito 5 02
2076,Nuclei_Texture_Infomeas2_Mito_5_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas2 Mito 5 03
2077,Nuclei_Texture_Infomeas2_Mito_5_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas2 Mito 5 00
2078,Nuclei_Texture_Infomeas2_Mito_5_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Infomeas2 Mito 5 01
2079,Cells_Correlation_Correlation_Agp_Dna,LipocyteProfiler_Feature,AGP,Cells Correlation Correlation Agp Dna
2080,Cytoplasm_Granularity_10_Agp,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 10 Agp
2081,Cytoplasm_Granularity_9_Agp,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 9 Agp
2082,Cells_Granularity_9_Agp,LipocyteProfiler_Feature,AGP,Cells Granularity 9 Agp
2083,Cells_Granularity_10_Agp,LipocyteProfiler_Feature,AGP,Cells Granularity 10 Agp
2084,Cytoplasm_Granularity_11_Agp,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 11 Agp
2085,Cells_Granularity_11_Agp,LipocyteProfiler_Feature,AGP,Cells Granularity 11 Agp
2086,Cells_Granularity_5_Agp,LipocyteProfiler_Feature,AGP,Cells Granularity 5 Agp
2087,Cells_Granularity_4_Agp,LipocyteProfiler_Feature,AGP,Cells Granularity 4 Agp
2088,Cytoplasm_Granularity_7_Agp,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 7 Agp
2089,Cells_Granularity_7_Agp,LipocyteProfiler_Feature,AGP,Cells Granularity 7 Agp
2090,Cytoplasm_Granularity_8_Agp,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 8 Agp
2091,Cells_Granularity_8_Agp,LipocyteProfiler_Feature,AGP,Cells Granularity 8 Agp
2092,Cells_Intensity_Massdisplacement_Dna,LipocyteProfiler_Feature,DNA,Cells Intensity Massdisplacement Dna
2093,Nuclei_Texture_Sumaverage_Dna_20_02,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumaverage Dna 20 02
2094,Nuclei_Texture_Sumaverage_Dna_20_03,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumaverage Dna 20 03
2095,Nuclei_Intensity_Lowerquartileintensity_Dna,LipocyteProfiler_Feature,DNA,Nuclei Intensity Lowerquartileintensity Dna
2096,Nuclei_Texture_Sumaverage_Dna_20_01,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumaverage Dna 20 01
2097,Nuclei_Texture_Sumaverage_Dna_20_00,LipocyteProfiler_Feature,DNA,Nuclei Texture Sumaverage Dna 20 00
2098,Cells_Intensity_Minintensityedge_Dna,LipocyteProfiler_Feature,DNA,Cells Intensity Minintensityedge Dna
2099,Cells_Intensity_Minintensity_Dna,LipocyteProfiler_Feature,DNA,Cells Intensity Minintensity Dna
2100,Cells_Mean_Largebodipyobjects_Correlation_Correlation_Dna_Bodipy,LipocyteProfiler_Feature,Lipid,Cells Mean Largebodipyobjects Correlation Correlation Dna Bodipy
2101,Cytoplasm_Radialdistribution_Radialcv_Agp_4Of4,LipocyteProfiler_Feature,AGP,Cytoplasm Radialdistribution Radialcv Agp 4Of4
2102,Cells_Radialdistribution_Radialcv_Agp_4Of4,LipocyteProfiler_Feature,AGP,Cells Radialdistribution Radialcv Agp 4Of4
2103,Cells_Texture_Sumvariance_Dna_5_01,LipocyteProfiler_Feature,DNA,Cells Texture Sumvariance Dna 5 01
2104,Cells_Texture_Variance_Dna_10_02,LipocyteProfiler_Feature,DNA,Cells Texture Variance Dna 10 02
2105,Cells_Texture_Sumvariance_Dna_10_02,LipocyteProfiler_Feature,DNA,Cells Texture Sumvariance Dna 10 02
2106,Cells_Texture_Variance_Dna_10_00,LipocyteProfiler_Feature,DNA,Cells Texture Variance Dna 10 00
2107,Cells_Texture_Sumvariance_Dna_5_02,LipocyteProfiler_Feature,DNA,Cells Texture Sumvariance Dna 5 02
2108,Cells_Texture_Sumvariance_Dna_5_00,LipocyteProfiler_Feature,DNA,Cells Texture Sumvariance Dna 5 00
2109,Cells_Texture_Sumvariance_Dna_20_03,LipocyteProfiler_Feature,DNA,Cells Texture Sumvariance Dna 20 03
2110,Cells_Texture_Variance_Dna_20_02,LipocyteProfiler_Feature,DNA,Cells Texture Variance Dna 20 02
2111,Cells_Texture_Sumvariance_Dna_10_03,LipocyteProfiler_Feature,DNA,Cells Texture Sumvariance Dna 10 03
2112,Cells_Texture_Variance_Dna_10_01,LipocyteProfiler_Feature,DNA,Cells Texture Variance Dna 10 01
2113,Cells_Texture_Variance_Dna_5_02,LipocyteProfiler_Feature,DNA,Cells Texture Variance Dna 5 02
2114,Cells_Texture_Variance_Dna_5_01,LipocyteProfiler_Feature,DNA,Cells Texture Variance Dna 5 01
2115,Cells_Texture_Sumvariance_Dna_5_03,LipocyteProfiler_Feature,DNA,Cells Texture Sumvariance Dna 5 03
2116,Cells_Texture_Sumvariance_Dna_20_02,LipocyteProfiler_Feature,DNA,Cells Texture Sumvariance Dna 20 02
2117,Cells_Texture_Variance_Dna_20_03,LipocyteProfiler_Feature,DNA,Cells Texture Variance Dna 20 03
2118,Cells_Texture_Variance_Dna_5_03,LipocyteProfiler_Feature,DNA,Cells Texture Variance Dna 5 03
2119,Cells_Texture_Sumvariance_Dna_10_01,LipocyteProfiler_Feature,DNA,Cells Texture Sumvariance Dna 10 01
2120,Cells_Texture_Variance_Dna_20_00,LipocyteProfiler_Feature,DNA,Cells Texture Variance Dna 20 00
2121,Cells_Texture_Sumvariance_Dna_20_01,LipocyteProfiler_Feature,DNA,Cells Texture Sumvariance Dna 20 01
2122,Cells_Texture_Variance_Dna_5_00,LipocyteProfiler_Feature,DNA,Cells Texture Variance Dna 5 00
2123,Cells_Texture_Sumvariance_Dna_10_00,LipocyteProfiler_Feature,DNA,Cells Texture Sumvariance Dna 10 00
2124,Cells_Texture_Sumvariance_Dna_20_00,LipocyteProfiler_Feature,DNA,Cells Texture Sumvariance Dna 20 00
