Id,Name,Type,VectorableProperty
61086,Early onset non-small cell lung cancer,Phenotype,Early onset non-small cell lung cancer
61088,Migraine or glucose levels,Phenotype,Migraine or glucose levels
61089,Migraine or fasting glucose levels,Phenotype,Migraine or fasting glucose levels
61091,Headache or fasting glucose levels,Phenotype,Headache or fasting glucose levels
61093,Migraine or fasting insulin levels,Phenotype,Migraine or fasting insulin levels
61096,Headache or fasting insulin levels,Phenotype,Headache or fasting insulin levels
61097,Headache or HbA1c levels,Phenotype,Headache or HbA1c levels
61106,Cannabis use disorder,Phenotype,Cannabis use disorder
61109,Fracture of forearm,Phenotype,Fracture of forearm
61112,Thromboembolic events in Sickle cell disease,Phenotype,Thromboembolic events in Sickle cell disease
61122,Pain,Phenotype,Pain
61138,Gastroesophageal reflux disease or bipolar disorder (pleiotropy),Phenotype,Gastroesophageal reflux disease or bipolar disorder (pleiotropy)
61139,COVID-19 severity,Phenotype,COVID-19 severity
61149,Serum sclerostin levels,Phenotype,Serum sclerostin levels
61154,Male puberty timing (early vs. average onset facial hair),Phenotype,Male puberty timing (early vs. average onset facial hair)
61178,Childhood wheezing (pre-school remitting),Phenotype,Childhood wheezing (pre-school remitting)
61180,Childhood wheezing (late-onset),Phenotype,Childhood wheezing (late-onset)
61183,S-6-hydroxywarfarin levels,Phenotype,S-6-hydroxywarfarin levels
61191,R-6-hydroxywarfarin levels,Phenotype,R-6-hydroxywarfarin levels
61234,Morbidity in COVID-19 (deceased vs asymptomatic),Phenotype,Morbidity in COVID-19 (deceased vs asymptomatic)
61236,COVID-19 (severe vs population) x cardiometabolic health status interaction (joint test),Phenotype,COVID-19 (severe vs population) x cardiometabolic health status interaction (joint test)
61238,COVID-19 (severe vs population) x cardiometabolic health status interaction,Phenotype,COVID-19 (severe vs population) x cardiometabolic health status interaction
61240,COVID-19 (severe vs population) x sex interaction (joint test),Phenotype,COVID-19 (severe vs population) x sex interaction (joint test)
61242,COVID-19 (severe vs population) x sex interaction,Phenotype,COVID-19 (severe vs population) x sex interaction
61243,S-6-hydroxywarfarin to S-warfarin ratio,Phenotype,S-6-hydroxywarfarin to S-warfarin ratio
61245,S-warfarin to R-warfarin ratio,Phenotype,S-warfarin to R-warfarin ratio
61249,R-6-hydroxywarfarin to R-warfarin ratio,Phenotype,R-6-hydroxywarfarin to R-warfarin ratio
61256,DHEA-S-to-4-androsten-3beta--17beta-diol disulfate 2 ratio,Phenotype,DHEA-S-to-4-androsten-3beta--17beta-diol disulfate 2 ratio
61257,Docosapentaenoate n3 DPA; 22:5n3-to-X-12627 ratio,Phenotype,Docosapentaenoate n3 DPA; 22:5n3-to-X-12627 ratio
61258,Hexanoylcarnitine-to-octanoylcarnitine ratio,Phenotype,Hexanoylcarnitine-to-octanoylcarnitine ratio
61259,Linoleate 18:2n6-to-dihomo-linolenate 20:3n3 or n6 ratio,Phenotype,Linoleate 18:2n6-to-dihomo-linolenate 20:3n3 or n6 ratio
61260,Lysine-to-glutaroyl carnitine ratio,Phenotype,Lysine-to-glutaroyl carnitine ratio
61261,Phenyllactate-to-phenylalanine ratio,Phenotype,Phenyllactate-to-phenylalanine ratio
61263,X-11444-to-X-11470 ratio,Phenotype,X-11444-to-X-11470 ratio
61264,X-12798-to-phenylalanine ratio,Phenotype,X-12798-to-phenylalanine ratio
61265,4-androsten-3beta--17beta-diol disulfate 2 levels,Phenotype,4-androsten-3beta--17beta-diol disulfate 2 levels
61267,Cigarettes smoked per day,Phenotype,Cigarettes smoked per day
61280,Age of smoking initiation,Phenotype,Age of smoking initiation
61281,Visceral adipose tissue volumes,Phenotype,Visceral adipose tissue volumes
61282,Abdominal adipose tissue volumes,Phenotype,Abdominal adipose tissue volumes
61284,Gluteofemoral adipose tissue volumes,Phenotype,Gluteofemoral adipose tissue volumes
61288,Visceral adipose tissue volumes (adjusted for BMI and height),Phenotype,Visceral adipose tissue volumes (adjusted for BMI and height)
61291,Visceral adipose tissue volumes to gluteofemoral adipose tissue volumes ratio,Phenotype,Visceral adipose tissue volumes to gluteofemoral adipose tissue volumes ratio
61293,Abdominal adipose tissue volumes to gluteofemoral adipose tissue volumes ratio,Phenotype,Abdominal adipose tissue volumes to gluteofemoral adipose tissue volumes ratio
61295,Gluteofemoral adipose tissue volumes (adjusted for BMI and height),Phenotype,Gluteofemoral adipose tissue volumes (adjusted for BMI and height)
61296,Visceral adipose tissue volumes to abdominal adipose tissue volumes ratio,Phenotype,Visceral adipose tissue volumes to abdominal adipose tissue volumes ratio
61302,Abdominal adipose tissue volumes (adjusted for BMI and height),Phenotype,Abdominal adipose tissue volumes (adjusted for BMI and height)
61303,Colorectal cancer x menopausal hormone therapy interaction,Phenotype,Colorectal cancer x menopausal hormone therapy interaction
61306,Colorectal cancer x menopausal hormone therapy interaction (2df test),Phenotype,Colorectal cancer x menopausal hormone therapy interaction (2df test)
61308,Colorectal cancer x menopausal hormone therapy interaction (3df test),Phenotype,Colorectal cancer x menopausal hormone therapy interaction (3df test)
61309,Colorectal cancer x estrogen-progesterone hormone therapy interaction,Phenotype,Colorectal cancer x estrogen-progesterone hormone therapy interaction
61311,R-warfarin levels,Phenotype,R-warfarin levels
61322,RS-10-hydroxywarfarin to RS-warfarin ratio,Phenotype,RS-10-hydroxywarfarin to RS-warfarin ratio
61324,S-7-hydroxywarfarin to S-warfarin ratio,Phenotype,S-7-hydroxywarfarin to S-warfarin ratio
61328,Platelet factor 4/heparin antibody levels in heparin treatment,Phenotype,Platelet factor 4/heparin antibody levels in heparin treatment
61336,Opioid use disorder (broad),Phenotype,Opioid use disorder (broad)
61338,RS-warfarin levels,Phenotype,RS-warfarin levels
61340,Octadecadienylcarnitine levels,Phenotype,Octadecadienylcarnitine levels
61362,X-11550 levels,Phenotype,X-11550 levels
61363,X-12038 levels,Phenotype,X-12038 levels
61364,X-12244--N-acetylcarnosine levels,Phenotype,X-12244--N-acetylcarnosine levels
61365,X-03056--N-[3- 2-Oxopyrrolidin-1-yl propyl]acetamide levels,Phenotype,X-03056--N-[3- 2-Oxopyrrolidin-1-yl propyl]acetamide levels
61367,Glutaroyl carnitine levels,Phenotype,Glutaroyl carnitine levels
61368,Dihomo-linolenate 20:3n3 or n6 levels,Phenotype,Dihomo-linolenate 20:3n3 or n6 levels
61369,X-12556 levels,Phenotype,X-12556 levels
61371,X-12627 levels,Phenotype,X-12627 levels
61377,COVID-19,Phenotype,COVID-19
61380,Alanine aminotransferase level after methotrexate initiation in rheumatoid arthritis,Phenotype,Alanine aminotransferase level after methotrexate initiation in rheumatoid arthritis
61383,Alanine aminotransferase elevation after methotrexate initiation in rheumatoid arthritis (>1.5 × ULN),Phenotype,Alanine aminotransferase elevation after methotrexate initiation in rheumatoid arthritis (>1.5 × ULN)
61398,RS-6-hydroxywarfarin levels,Phenotype,RS-6-hydroxywarfarin levels
61405,S-7-hydroxywarfarin levels,Phenotype,S-7-hydroxywarfarin levels
61417,3-phenylpropionate hydrocinnamate levels,Phenotype,3-phenylpropionate hydrocinnamate levels
61420,Scyllo-inositol levels,Phenotype,Scyllo-inositol levels
61477,COVID-19 (severe vs mild),Phenotype,COVID-19 (severe vs mild)
61489,Adverse response to chemotherapy in breast cancer (grade 3/4 neutropenic or leukopenic events),Phenotype,Adverse response to chemotherapy in breast cancer (grade 3/4 neutropenic or leukopenic events)
61491,Alzheimer's disease in non-APOE e4 carriers,Phenotype,Alzheimer's disease in non-APOE e4 carriers
61507,Lifelong premature ejaculation,Phenotype,Lifelong premature ejaculation
61511,Dementia in APOE e4+ carriers,Phenotype,Dementia in APOE e4+ carriers
61512,Dementia in non-APOE e4 carriers,Phenotype,Dementia in non-APOE e4 carriers
61526,Colorectal cancer x estrogen hormone therapy interaction,Phenotype,Colorectal cancer x estrogen hormone therapy interaction
61529,Colorectal cancer x estrogen-progesterone hormone therapy interaction (3df test),Phenotype,Colorectal cancer x estrogen-progesterone hormone therapy interaction (3df test)
61540,HLA risk haplotype in IgA deficiency (homozygous HLA-DRB1*07:01 HLA-DQB1*02:02),Phenotype,HLA risk haplotype in IgA deficiency (homozygous HLA-DRB1*07:01 HLA-DQB1*02:02)
61542,Colorectal cancer x estrogen-progesterone hormone therapy interaction (2df test),Phenotype,Colorectal cancer x estrogen-progesterone hormone therapy interaction (2df test)
61543,S-warfarin levels,Phenotype,S-warfarin levels
61551,RS-10-hydroxywarfarin levels,Phenotype,RS-10-hydroxywarfarin levels
61618,Age-related macular degeneration or COVID-19 infection (MTAG),Phenotype,Age-related macular degeneration or COVID-19 infection (MTAG)
61620,COVID-19 critical illness or age-related macular degeneration (MTAG),Phenotype,COVID-19 critical illness or age-related macular degeneration (MTAG)
61621,COVID-19 hospitalization or age-related macular degeneration (MTAG),Phenotype,COVID-19 hospitalization or age-related macular degeneration (MTAG)
61645,Asthma or chronic obstructive pulmonary disease (pleiotropy),Phenotype,Asthma or chronic obstructive pulmonary disease (pleiotropy)
61662,Age-related macular degeneration or COVID-19 hospitalization (MTAG),Phenotype,Age-related macular degeneration or COVID-19 hospitalization (MTAG)
61663,Age-related macular degeneration or COVID-19 critical illness (MTAG),Phenotype,Age-related macular degeneration or COVID-19 critical illness (MTAG)
61678,Geographic atrophy within a central 5 mm circle (model 1),Phenotype,Geographic atrophy within a central 5 mm circle (model 1)
61680,Drusen area within a central 5 mm circle (model 1),Phenotype,Drusen area within a central 5 mm circle (model 1)
61684,Drusen volume within a central 5 mm circle (model 1),Phenotype,Drusen volume within a central 5 mm circle (model 1)
61687,Drusen area within a central 3 mm circle (model 1),Phenotype,Drusen area within a central 3 mm circle (model 1)
61688,Drusen area within a central 5 mm circle (model 2),Phenotype,Drusen area within a central 5 mm circle (model 2)
61697,Uterine leiomyomata,Phenotype,Uterine leiomyomata
61706,Juvenile dermatomyositis,Phenotype,Juvenile dermatomyositis
61722,Crohn's disease x smoking status (never vs ever smoking) interaction,Phenotype,Crohn's disease x smoking status (never vs ever smoking) interaction
61724,Ulcerative colitis x smoking status (never vs ever smoking) interaction,Phenotype,Ulcerative colitis x smoking status (never vs ever smoking) interaction
61725,Inflammatory bowel disease x smoking status (never vs ever smoking) interaction,Phenotype,Inflammatory bowel disease x smoking status (never vs ever smoking) interaction
61726,Crohn's disease x smoking status (never vs current smoking) interaction,Phenotype,Crohn's disease x smoking status (never vs current smoking) interaction
61729,Inflammatory bowel disease x smoking status (never vs current smoking) interaction,Phenotype,Inflammatory bowel disease x smoking status (never vs current smoking) interaction
61730,Crohn's disease x smoking status (never vs former smoking) interaction,Phenotype,Crohn's disease x smoking status (never vs former smoking) interaction
61732,Inflammatory bowel disease x smoking status (never vs former smoking) interaction,Phenotype,Inflammatory bowel disease x smoking status (never vs former smoking) interaction
61738,Bone mineral density mean,Phenotype,Bone mineral density mean
61746,Whole body fat mass (UKB data field 23100),Phenotype,Whole body fat mass (UKB data field 23100)
61779,Baseline memory in normal cognition,Phenotype,Baseline memory in normal cognition
61782,Whole body fat free mass (UKB data field 23101),Phenotype,Whole body fat free mass (UKB data field 23101)
61787,Baseline memory in normal cognition x sex interaction,Phenotype,Baseline memory in normal cognition x sex interaction
61790,Memory decline in impaired cognition,Phenotype,Memory decline in impaired cognition
61793,Memory decline in normal cognition,Phenotype,Memory decline in normal cognition
61835,Bone mineral density variability,Phenotype,Bone mineral density variability
61845,Memory decline,Phenotype,Memory decline
61849,Memory decline in impaired cognition x sex interaction,Phenotype,Memory decline in impaired cognition x sex interaction
61856,Memory decline in normal cognition x sex interaction,Phenotype,Memory decline in normal cognition x sex interaction
61912,Memory decline x sex interaction,Phenotype,Memory decline x sex interaction
61941,Gastroesophageal reflux disease (UKB data field 20002_1138),Phenotype,Gastroesophageal reflux disease (UKB data field 20002_1138)
61942,Gastritis and duodenitis (UKB data field 20002_1143),Phenotype,Gastritis and duodenitis (UKB data field 20002_1143)
61944,ICD10 K31.7: Polyp of stomach and duodenum,Phenotype,ICD10 K31.7: Polyp of stomach and duodenum
61946,ICD10 K70: Liver fibrosis and cirrhosis,Phenotype,ICD10 K70: Liver fibrosis and cirrhosis
61956,Diffuse gastric cancer in H. pylori positive individuals,Phenotype,Diffuse gastric cancer in H. pylori positive individuals
61961,Posterior brain arterial diameters,Phenotype,Posterior brain arterial diameters
61967,ICD10 K50-- K51: inflammatory bowel disease,Phenotype,ICD10 K50-- K51: inflammatory bowel disease
61968,Colorectal polyp (UKB data field 20002_1460),Phenotype,Colorectal polyp (UKB data field 20002_1460)
61974,Cancer code-- self-reported: small intestinal cancer (UKB data field 20001_1019),Phenotype,Cancer code-- self-reported: small intestinal cancer (UKB data field 20001_1019)
61975,Cholelithiasis (UKB data field 20002_1162),Phenotype,Cholelithiasis (UKB data field 20002_1162)
61978,alpha-Fetoprotein levels,Phenotype,alpha-Fetoprotein levels
62001,Bone density T-score,Phenotype,Bone density T-score
62010,Body fat rate,Phenotype,Body fat rate
62017,Ischemic heart disease (PheCode 411),Phenotype,Ischemic heart disease (PheCode 411)
62020,Bone density Z-score,Phenotype,Bone density Z-score
62049,Baseline memory x sex interaction,Phenotype,Baseline memory x sex interaction
62052,Baseline memory in impaired cognition x sex interaction,Phenotype,Baseline memory in impaired cognition x sex interaction
62063,Telomere length (principal component 1),Phenotype,Telomere length (principal component 1)
62078,Estimated glomerular filtration rate (creatinine-- cystatin c),Phenotype,Estimated glomerular filtration rate (creatinine-- cystatin c)
62085,Baseline memory in impaired cognition,Phenotype,Baseline memory in impaired cognition
62099,Baseline memory,Phenotype,Baseline memory
62105,Hip shape mode 1,Phenotype,Hip shape mode 1
62108,Hip shape mode 2,Phenotype,Hip shape mode 2
62184,Ease of skin tanning,Phenotype,Ease of skin tanning
62188,Ease of sunburn,Phenotype,Ease of sunburn
62190,Extensive white matter perivascular space burden,Phenotype,Extensive white matter perivascular space burden
62193,Underweight,Phenotype,Underweight
62196,Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase-- mitochondrial levels,Phenotype,Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase-- mitochondrial levels
62197,Statherin levels,Phenotype,Statherin levels
62199,Stromal interaction molecule 1 levels,Phenotype,Stromal interaction molecule 1 levels
62201,Serine/threonine-protein kinase 16 levels,Phenotype,Serine/threonine-protein kinase 16 levels
62203,Adenylyltransferase and sulfurtransferase MOCS3 levels,Phenotype,Adenylyltransferase and sulfurtransferase MOCS3 levels
62204,Matrix-remodeling-associated protein 8 levels,Phenotype,Matrix-remodeling-associated protein 8 levels
62205,Myeloblastin levels,Phenotype,Myeloblastin levels
62207,Myosin light chain 6B levels,Phenotype,Myosin light chain 6B levels
62208,Myelin protein zero-like protein 1 levels,Phenotype,Myelin protein zero-like protein 1 levels
62209,Melanoregulin levels,Phenotype,Melanoregulin levels
62210,Methenyltetrahydrofolate synthase domain-containing protein levels,Phenotype,Methenyltetrahydrofolate synthase domain-containing protein levels
62212,Serine/threonine-protein kinase PAK 3 levels,Phenotype,Serine/threonine-protein kinase PAK 3 levels
62214,Serine/threonine-protein kinase PAK 5 levels,Phenotype,Serine/threonine-protein kinase PAK 5 levels
62216,Mucin-16 levels,Phenotype,Mucin-16 levels
62219,Mitochondrial ubiquitin ligase activator of NFKB 1 levels,Phenotype,Mitochondrial ubiquitin ligase activator of NFKB 1 levels
62220,Neuroendocrine protein 7B2 levels,Phenotype,Neuroendocrine protein 7B2 levels
62223,E3 ubiquitin-protein ligase NEURL1 levels,Phenotype,E3 ubiquitin-protein ligase NEURL1 levels
62226,Magnesium transporter NIPA4 levels,Phenotype,Magnesium transporter NIPA4 levels
62227,Neutrophil elastase levels,Phenotype,Neutrophil elastase levels
62229,NEDD8-activating enzyme E1 regulatory subunit levels,Phenotype,NEDD8-activating enzyme E1 regulatory subunit levels
62231,Fc receptor-like protein 1 levels,Phenotype,Fc receptor-like protein 1 levels
62232,Zona pellucida-binding protein 1 levels,Phenotype,Zona pellucida-binding protein 1 levels
62233,Protein zwilch homolog levels,Phenotype,Protein zwilch homolog levels
62234,Inhibin beta B chain (mixed) levels,Phenotype,Inhibin beta B chain (mixed) levels
62240,Fatty acid-binding protein 9 levels,Phenotype,Fatty acid-binding protein 9 levels
62242,Iron-sulfur cluster co-chaperone protein HscB-- mitochondrial levels,Phenotype,Iron-sulfur cluster co-chaperone protein HscB-- mitochondrial levels
62243,Fibroblast growth factor 8 isoform B levels,Phenotype,Fibroblast growth factor 8 isoform B levels
62246,Poly(A) RNA polymerase-- mitochondrial levels,Phenotype,Poly(A) RNA polymerase-- mitochondrial levels
62247,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11 levels,Phenotype,Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-11 levels
62248,Guanylate-binding protein 6 levels,Phenotype,Guanylate-binding protein 6 levels
62249,GTP cyclohydrolase 1 levels,Phenotype,GTP cyclohydrolase 1 levels
62250,Melanocyte protein PMEL levels,Phenotype,Melanocyte protein PMEL levels
62253,Insomnia (standard GWA),Phenotype,Insomnia (standard GWA)
62255,Number of non-cancer illnesses (standard GWA),Phenotype,Number of non-cancer illnesses (standard GWA)
62257,Height (weighted GWA),Phenotype,Height (weighted GWA)
62260,Body mass index (MTAG),Phenotype,Body mass index (MTAG)
62274,TNF receptor-associated factor 1 levels,Phenotype,TNF receptor-associated factor 1 levels
62277,Triggering receptor expressed on myeloid cells 2 levels,Phenotype,Triggering receptor expressed on myeloid cells 2 levels
62279,Tryptophan 2--3-dioxygenase levels,Phenotype,Tryptophan 2--3-dioxygenase levels
62280,Thiopurine S-methyltransferase levels,Phenotype,Thiopurine S-methyltransferase levels
62281,Transferrin receptor protein 1 levels,Phenotype,Transferrin receptor protein 1 levels
62282,Trypsin-1 levels,Phenotype,Trypsin-1 levels
62284,Trypsin-2 levels,Phenotype,Trypsin-2 levels
62285,Tubulin polymerization-promoting protein family member 2 levels,Phenotype,Tubulin polymerization-promoting protein family member 2 levels
62290,Tapasin-related protein levels,Phenotype,Tapasin-related protein levels
62292,Troponin T-- fast skeletal muscle levels,Phenotype,Troponin T-- fast skeletal muscle levels
62293,TOM1-like protein 2 levels,Phenotype,TOM1-like protein 2 levels
62294,TOMM20-like protein 1 levels,Phenotype,TOMM20-like protein 1 levels
62295,Thioredoxin-related transmembrane protein 2 levels,Phenotype,Thioredoxin-related transmembrane protein 2 levels
62296,Protein disulfide-isomerase TMX3 levels,Phenotype,Protein disulfide-isomerase TMX3 levels
62298,Mitochondrial import inner membrane translocase subunit TIM14 levels,Phenotype,Mitochondrial import inner membrane translocase subunit TIM14 levels
62300,T-cell immunoglobulin and mucin domain-containing protein 4 levels,Phenotype,T-cell immunoglobulin and mucin domain-containing protein 4 levels
62302,Transcription factor AP-1 levels,Phenotype,Transcription factor AP-1 levels
62303,Tumor necrosis factor alpha-induced protein 3 levels,Phenotype,Tumor necrosis factor alpha-induced protein 3 levels
62305,Tumor necrosis factor receptor superfamily member 21 levels,Phenotype,Tumor necrosis factor receptor superfamily member 21 levels
62307,Tumor necrosis factor receptor superfamily member 3 levels,Phenotype,Tumor necrosis factor receptor superfamily member 3 levels
62308,Tumor necrosis factor receptor superfamily member 8 levels,Phenotype,Tumor necrosis factor receptor superfamily member 8 levels
62310,Tumor necrosis factor ligand superfamily member 14 levels,Phenotype,Tumor necrosis factor ligand superfamily member 14 levels
62311,Tumor necrosis factor ligand superfamily member 18 levels,Phenotype,Tumor necrosis factor ligand superfamily member 18 levels
62313,Trimeric intracellular cation channel type B levels,Phenotype,Trimeric intracellular cation channel type B levels
62314,Tumor necrosis factor receptor superfamily member 17 levels,Phenotype,Tumor necrosis factor receptor superfamily member 17 levels
62315,Chronotype x daytime light exposure interaction,Phenotype,Chronotype x daytime light exposure interaction
62317,Alanine--tRNA ligase-- cytoplasmic levels,Phenotype,Alanine--tRNA ligase-- cytoplasmic levels
62319,Paralemmin-1 levels,Phenotype,Paralemmin-1 levels
62320,Peptide chain release factor 1-like-- mitochondrial levels,Phenotype,Peptide chain release factor 1-like-- mitochondrial levels
62323,Proprotein convertase subtilisin/kexin type 7 levels,Phenotype,Proprotein convertase subtilisin/kexin type 7 levels
62325,Protein canopy homolog 3 levels,Phenotype,Protein canopy homolog 3 levels
62327,Phosphoenolpyruvate carboxykinase-- cytosolic [GTP] levels,Phenotype,Phosphoenolpyruvate carboxykinase-- cytosolic [GTP] levels
62328,RBC levels of 15-HETE,Phenotype,RBC levels of 15-HETE
62331,Beta-defensin 113 levels,Phenotype,Beta-defensin 113 levels
62333,Beta-defensin 116 levels,Phenotype,Beta-defensin 116 levels
62334,Beta-defensin 132 levels,Phenotype,Beta-defensin 132 levels
62335,Biglycan levels,Phenotype,Biglycan levels
62337,RBC levels of 9--10-diHOME,Phenotype,RBC levels of 9--10-diHOME
62339,RBC levels of acetyl-carnitine,Phenotype,RBC levels of acetyl-carnitine
62340,RBC levels of ADP,Phenotype,RBC levels of ADP
62342,RBC levels of 2-Oxoglutaramate,Phenotype,RBC levels of 2-Oxoglutaramate
62344,RBC levels of 5-6-Dihydrothymine,Phenotype,RBC levels of 5-6-Dihydrothymine
62346,RBC levels of 8-HETE.1,Phenotype,RBC levels of 8-HETE.1
62348,RBC levels of 11-HETE.1,Phenotype,RBC levels of 11-HETE.1
62352,Left ventricular end diastolic mass,Phenotype,Left ventricular end diastolic mass
62354,Left ventricular end-diastolic volume,Phenotype,Left ventricular end-diastolic volume
62355,Left ventricular ejection fraction,Phenotype,Left ventricular ejection fraction
62358,Right ventricular peak ejection rate,Phenotype,Right ventricular peak ejection rate
62367,Left ventricular end diastolic mass end diastolic volume ratio,Phenotype,Left ventricular end diastolic mass end diastolic volume ratio
62370,Systolic blood pressure (standard GWA),Phenotype,Systolic blood pressure (standard GWA)
62374,Smoking status (standard GWA),Phenotype,Smoking status (standard GWA)
62376,Nuclear distribution protein nudE homolog 1 levels,Phenotype,Nuclear distribution protein nudE homolog 1 levels
62378,Nucleoside diphosphate kinase-- mitochondrial levels,Phenotype,Nucleoside diphosphate kinase-- mitochondrial levels
62381,Protein NDRG4 levels,Phenotype,Protein NDRG4 levels
62385,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11-- mitochondrial levels,Phenotype,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11-- mitochondrial levels
62386,Tight junction protein ZO-1 levels,Phenotype,Tight junction protein ZO-1 levels
62389,U6 snRNA-associated Sm-like protein LSm4 levels,Phenotype,U6 snRNA-associated Sm-like protein LSm4 levels
62390,Neural cell adhesion molecule 2 levels,Phenotype,Neural cell adhesion molecule 2 levels
62392,Gamma-aminobutyric acid receptor-associated protein-like 2 levels,Phenotype,Gamma-aminobutyric acid receptor-associated protein-like 2 levels
62394,Nuclear pore membrane glycoprotein 210-like levels,Phenotype,Nuclear pore membrane glycoprotein 210-like levels
62396,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha levels,Phenotype,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha levels
62397,Receptor-type tyrosine-protein kinase FLT3 levels,Phenotype,Receptor-type tyrosine-protein kinase FLT3 levels
62398,G2/mitotic-specific cyclin-B2 levels,Phenotype,G2/mitotic-specific cyclin-B2 levels
62399,Galactose-3-O-sulfotransferase 2 levels,Phenotype,Galactose-3-O-sulfotransferase 2 levels
62401,Glycerol-3-phosphate dehydrogenase 1-like protein levels,Phenotype,Glycerol-3-phosphate dehydrogenase 1-like protein levels
62404,Frizzled-10 levels,Phenotype,Frizzled-10 levels
62405,Phospholipase A2 levels,Phenotype,Phospholipase A2 levels
62406,Prolyl 4-hydroxylase subunit alpha-2 levels,Phenotype,Prolyl 4-hydroxylase subunit alpha-2 levels
62408,Ferritin light chain levels,Phenotype,Ferritin light chain levels
62409,Pancreatic triacylglycerol lipase levels,Phenotype,Pancreatic triacylglycerol lipase levels
62412,Proto-oncogene tyrosine-protein kinase ROS levels,Phenotype,Proto-oncogene tyrosine-protein kinase ROS levels
62413,Peroxisome proliferator-activated receptor alpha levels,Phenotype,Peroxisome proliferator-activated receptor alpha levels
62415,PH and SEC7 domain-containing protein 1 levels,Phenotype,PH and SEC7 domain-containing protein 1 levels
62416,Pre-mRNA-processing factor 6 levels,Phenotype,Pre-mRNA-processing factor 6 levels
62417,PR domain zinc finger protein 1 levels,Phenotype,PR domain zinc finger protein 1 levels
62418,Prion-like protein doppel levels,Phenotype,Prion-like protein doppel levels
62420,Proteasome subunit alpha type-2 levels,Phenotype,Proteasome subunit alpha type-2 levels
62421,Proteasome subunit alpha type-5 levels,Phenotype,Proteasome subunit alpha type-5 levels
62423,Proteasome subunit alpha type-7 levels,Phenotype,Proteasome subunit alpha type-7 levels
62426,Proteasome subunit beta type-2 levels,Phenotype,Proteasome subunit beta type-2 levels
62430,Pro-opiomelanocortin levels,Phenotype,Pro-opiomelanocortin levels
62432,Prostasin levels,Phenotype,Prostasin levels
62443,Reaction time (standard GWA),Phenotype,Reaction time (standard GWA)
62444,Reaction time (weighted GWA),Phenotype,Reaction time (weighted GWA)
62445,Risk taking (standard GWA),Phenotype,Risk taking (standard GWA)
62447,Risk taking (weighted GWA),Phenotype,Risk taking (weighted GWA)
62448,Alcohol frequency weekly (standard GWA),Phenotype,Alcohol frequency weekly (standard GWA)
62460,Soluble CD163 levels,Phenotype,Soluble CD163 levels
62463,Neuronal pentraxin-1 levels,Phenotype,Neuronal pentraxin-1 levels
62465,Neurexophilin-1 levels,Phenotype,Neurexophilin-1 levels
62466,OCIA domain-containing protein 1 levels,Phenotype,OCIA domain-containing protein 1 levels
62467,Opticin levels,Phenotype,Opticin levels
62468,Oral cancer-overexpressed protein 1 levels,Phenotype,Oral cancer-overexpressed protein 1 levels
62469,Oncostatin-M levels,Phenotype,Oncostatin-M levels
62470,Arsenite methyltransferase levels,Phenotype,Arsenite methyltransferase levels
62471,Histone chaperone ASF1A levels,Phenotype,Histone chaperone ASF1A levels
62473,ATPase family AAA domain-containing protein 1 levels,Phenotype,ATPase family AAA domain-containing protein 1 levels
62474,Cyclic AMP-dependent transcription factor ATF-6 alpha levels,Phenotype,Cyclic AMP-dependent transcription factor ATF-6 alpha levels
62475,Armadillo repeat-containing protein 5 levels,Phenotype,Armadillo repeat-containing protein 5 levels
62478,ATP synthase subunit beta-- mitochondrial levels,Phenotype,ATP synthase subunit beta-- mitochondrial levels
62479,ATP-dependent RNA helicase A levels,Phenotype,ATP-dependent RNA helicase A levels
62480,Extracellular tyrosine-protein kinase PKDCC levels,Phenotype,Extracellular tyrosine-protein kinase PKDCC levels
62481,Plasmin levels,Phenotype,Plasmin levels
62484,1-phosphatidylinositol 4--5-bisphosphate phosphodiesterase gamma-1 levels,Phenotype,1-phosphatidylinositol 4--5-bisphosphate phosphodiesterase gamma-1 levels
62485,1-phosphatidylinositol 4--5-bisphosphate phosphodiesterase gamma-2 levels,Phenotype,1-phosphatidylinositol 4--5-bisphosphate phosphodiesterase gamma-2 levels
62487,Augurin levels,Phenotype,Augurin levels
62488,Aurora kinase B levels,Phenotype,Aurora kinase B levels
62499,Skin phototype score,Phenotype,Skin phototype score
62512,Skin color (Fitzpatrick scale),Phenotype,Skin color (Fitzpatrick scale)
62515,Primary focal segmental glomerulosclerosis in chronic kidney disease,Phenotype,Primary focal segmental glomerulosclerosis in chronic kidney disease
62523,Extrapulmonary tuberculosis,Phenotype,Extrapulmonary tuberculosis
62525,Transcription initiation factor TFIID subunit 10 levels,Phenotype,Transcription initiation factor TFIID subunit 10 levels
62526,Tropomyosin beta chain levels,Phenotype,Tropomyosin beta chain levels
62527,Histone-lysine N-methyltransferase SUV420H2 levels,Phenotype,Histone-lysine N-methyltransferase SUV420H2 levels
62528,T-cell surface glycoprotein CD1a levels,Phenotype,T-cell surface glycoprotein CD1a levels
