FromID,ToID,Relation_type,FromType,ToType
498418,42325,VEP,Gene,SNP
13470,42325,VEP,Gene,SNP
496593,42325,VEP,Gene,SNP
3698,42325,VEP,Gene,SNP
498925,42325,VEP,Gene,SNP
15507,42325,VEP,Gene,SNP
499008,42325,VEP,Gene,SNP
498881,42325,VEP,Gene,SNP
498868,42325,VEP,Gene,SNP
498926,42325,VEP,Gene,SNP
498882,42325,VEP,Gene,SNP
499629,42325,VEP,Gene,SNP
7025,42325,VEP,Gene,SNP
498421,42325,VEP,Gene,SNP
498883,42325,VEP,Gene,SNP
498887,42325,VEP,Gene,SNP
498884,42325,VEP,Gene,SNP
498885,42325,VEP,Gene,SNP
498886,42325,VEP,Gene,SNP
14261,42325,VEP,Gene,SNP
498467,42325,VEP,Gene,SNP
493514,42325,VEP,Gene,SNP
498934,42325,VEP,Gene,SNP
12970,42325,VEP,Gene,SNP
15082,42325,VEP,Gene,SNP
498775,42325,VEP,Gene,SNP
498935,42325,VEP,Gene,SNP
8041,42326,VEP,Gene,SNP
499302,42326,VEP,Gene,SNP
12297,42326,VEP,Gene,SNP
499617,42326,VEP,Gene,SNP
14519,42326,VEP,Gene,SNP
499100,42326,VEP,Gene,SNP
498350,42326,VEP,Gene,SNP
499099,42326,VEP,Gene,SNP
499475,42326,VEP,Gene,SNP
499476,42326,VEP,Gene,SNP
10818,42326,VEP,Gene,SNP
499631,42326,VEP,Gene,SNP
499632,42326,VEP,Gene,SNP
499658,42326,VEP,Gene,SNP
499623,42326,VEP,Gene,SNP
498866,42326,VEP,Gene,SNP
15004,42326,VEP,Gene,SNP
499607,42327,VEP,Gene,SNP
498648,42327,VEP,Gene,SNP
499608,42327,VEP,Gene,SNP
498517,42327,VEP,Gene,SNP
3178,42327,VEP,Gene,SNP
8832,42327,VEP,Gene,SNP
14768,42327,VEP,Gene,SNP
498981,42327,VEP,Gene,SNP
499245,42327,VEP,Gene,SNP
499609,42327,VEP,Gene,SNP
499618,42327,VEP,Gene,SNP
499610,42327,VEP,Gene,SNP
2584,42327,VEP,Gene,SNP
498518,42327,VEP,Gene,SNP
8833,42327,VEP,Gene,SNP
499578,42327,VEP,Gene,SNP
498362,42328,VEP,Gene,SNP
499607,42329,VEP,Gene,SNP
498648,42329,VEP,Gene,SNP
499608,42329,VEP,Gene,SNP
498517,42329,VEP,Gene,SNP
3178,42329,VEP,Gene,SNP
8832,42329,VEP,Gene,SNP
14768,42329,VEP,Gene,SNP
498981,42329,VEP,Gene,SNP
499245,42329,VEP,Gene,SNP
499609,42329,VEP,Gene,SNP
499618,42329,VEP,Gene,SNP
499610,42329,VEP,Gene,SNP
2584,42329,VEP,Gene,SNP
498518,42329,VEP,Gene,SNP
499433,42329,VEP,Gene,SNP
8833,42329,VEP,Gene,SNP
499578,42329,VEP,Gene,SNP
498583,42330,VEP,Gene,SNP
498418,42330,VEP,Gene,SNP
13293,42331,VEP,Gene,SNP
10141,42331,VEP,Gene,SNP
13053,42331,VEP,Gene,SNP
14605,42331,VEP,Gene,SNP
499628,42331,VEP,Gene,SNP
498870,42331,VEP,Gene,SNP
12218,42331,VEP,Gene,SNP
498650,42331,VEP,Gene,SNP
4663,42331,VEP,Gene,SNP
11595,42331,VEP,Gene,SNP
13292,42331,VEP,Gene,SNP
8838,42331,VEP,Gene,SNP
2585,42331,VEP,Gene,SNP
5102,42331,VEP,Gene,SNP
14260,42331,VEP,Gene,SNP
13054,42331,VEP,Gene,SNP
10652,42331,VEP,Gene,SNP
498417,42331,VEP,Gene,SNP
15006,42331,VEP,Gene,SNP
498871,42331,VEP,Gene,SNP
498872,42331,VEP,Gene,SNP
498873,42331,VEP,Gene,SNP
498874,42331,VEP,Gene,SNP
498875,42331,VEP,Gene,SNP
498876,42331,VEP,Gene,SNP
498933,42331,VEP,Gene,SNP
498877,42331,VEP,Gene,SNP
10142,42331,VEP,Gene,SNP
498880,42331,VEP,Gene,SNP
12969,42331,VEP,Gene,SNP
3183,42331,VEP,Gene,SNP
498882,42331,VEP,Gene,SNP
499629,42331,VEP,Gene,SNP
7025,42331,VEP,Gene,SNP
498421,42331,VEP,Gene,SNP
498884,42331,VEP,Gene,SNP
498885,42331,VEP,Gene,SNP
14261,42331,VEP,Gene,SNP
15082,42331,VEP,Gene,SNP
498775,42331,VEP,Gene,SNP
498935,42331,VEP,Gene,SNP
498386,42332,VEP,Gene,SNP
498387,42332,VEP,Gene,SNP
10719,42333,VEP,Gene,SNP
500133,42334,VEP,Gene,SNP
500134,42335,VEP,Gene,SNP
500135,42336,VEP,Gene,SNP
500136,42337,VEP,Gene,SNP
8041,42338,VEP,Gene,SNP
499302,42338,VEP,Gene,SNP
12297,42338,VEP,Gene,SNP
13759,42338,VEP,Gene,SNP
499657,42338,VEP,Gene,SNP
12718,42338,VEP,Gene,SNP
4662,42338,VEP,Gene,SNP
499617,42338,VEP,Gene,SNP
14519,42338,VEP,Gene,SNP
10818,42338,VEP,Gene,SNP
499631,42338,VEP,Gene,SNP
499632,42338,VEP,Gene,SNP
499658,42338,VEP,Gene,SNP
15004,42338,VEP,Gene,SNP
498365,42339,VEP,Gene,SNP
498365,42340,VEP,Gene,SNP
4371,42342,VEP,Gene,SNP
499423,28380,VEP,Gene,SNP
498638,42343,VEP,Gene,SNP
12068,42344,VEP,Gene,SNP
500137,42345,VEP,Gene,SNP
7851,27921,VEP,Gene,SNP
14205,42346,VEP,Gene,SNP
498568,42347,VEP,Gene,SNP
498365,42349,VEP,Gene,SNP
498365,42350,VEP,Gene,SNP
498979,21157,VEP,Gene,SNP
15151,42351,VEP,Gene,SNP
498712,42352,VEP,Gene,SNP
498386,28677,VEP,Gene,SNP
498387,28677,VEP,Gene,SNP
498385,28677,VEP,Gene,SNP
14632,42353,VEP,Gene,SNP
498376,28677,VEP,Gene,SNP
499027,42354,VEP,Gene,SNP
498585,32261,VEP,Gene,SNP
498585,42355,VEP,Gene,SNP
500138,42356,VEP,Gene,SNP
498585,42357,VEP,Gene,SNP
5928,42358,VEP,Gene,SNP
498362,42360,VEP,Gene,SNP
498362,42362,VEP,Gene,SNP
498387,42363,VEP,Gene,SNP
498376,42363,VEP,Gene,SNP
498365,41022,VEP,Gene,SNP
12594,42364,VEP,Gene,SNP
11055,42366,VEP,Gene,SNP
8349,42367,VEP,Gene,SNP
498585,42368,VEP,Gene,SNP
498585,42369,VEP,Gene,SNP
498356,42370,VEP,Gene,SNP
498585,42371,VEP,Gene,SNP
498585,42372,VEP,Gene,SNP
498585,42373,VEP,Gene,SNP
9578,42374,VEP,Gene,SNP
11137,42375,VEP,Gene,SNP
15082,42376,VEP,Gene,SNP
14605,42377,VEP,Gene,SNP
498585,42378,VEP,Gene,SNP
498387,42379,VEP,Gene,SNP
498376,42379,VEP,Gene,SNP
498585,33438,VEP,Gene,SNP
500139,42380,VEP,Gene,SNP
499854,16060,VEP,Gene,SNP
8880,42382,VEP,Gene,SNP
499713,42383,VEP,Gene,SNP
499917,42383,VEP,Gene,SNP
8880,42384,VEP,Gene,SNP
498978,42385,VEP,Gene,SNP
14207,42386,VEP,Gene,SNP
499330,42387,VEP,Gene,SNP
8861,42388,VEP,Gene,SNP
499842,42389,VEP,Gene,SNP
498996,42389,VEP,Gene,SNP
5932,42391,VEP,Gene,SNP
11306,42391,VEP,Gene,SNP
5932,42393,VEP,Gene,SNP
11306,42393,VEP,Gene,SNP
5932,35857,VEP,Gene,SNP
11306,35857,VEP,Gene,SNP
5432,42395,VEP,Gene,SNP
498659,42396,VEP,Gene,SNP
498910,42397,VEP,Gene,SNP
498365,31973,VEP,Gene,SNP
14025,42403,VEP,Gene,SNP
500140,42404,VEP,Gene,SNP
498721,42405,VEP,Gene,SNP
500141,42406,VEP,Gene,SNP
498437,42407,VEP,Gene,SNP
498953,42408,VEP,Gene,SNP
500142,42409,VEP,Gene,SNP
7034,42410,VEP,Gene,SNP
15172,42411,VEP,Gene,SNP
3178,42413,VEP,Gene,SNP
498708,42414,VEP,Gene,SNP
15610,42415,VEP,Gene,SNP
498645,42416,VEP,Gene,SNP
5429,42417,VEP,Gene,SNP
4154,42418,VEP,Gene,SNP
498585,16778,VEP,Gene,SNP
498680,42419,VEP,Gene,SNP
7478,42419,VEP,Gene,SNP
9243,42419,VEP,Gene,SNP
499488,42419,VEP,Gene,SNP
498548,42419,VEP,Gene,SNP
499489,42419,VEP,Gene,SNP
3431,42419,VEP,Gene,SNP
498605,42419,VEP,Gene,SNP
498550,42419,VEP,Gene,SNP
498549,42419,VEP,Gene,SNP
498983,42419,VEP,Gene,SNP
499490,42419,VEP,Gene,SNP
11412,42419,VEP,Gene,SNP
493917,42419,VEP,Gene,SNP
8190,42419,VEP,Gene,SNP
499326,42419,VEP,Gene,SNP
498551,42419,VEP,Gene,SNP
3432,42419,VEP,Gene,SNP
10350,42419,VEP,Gene,SNP
4037,42420,VEP,Gene,SNP
4037,42421,VEP,Gene,SNP
4037,42422,VEP,Gene,SNP
4037,42423,VEP,Gene,SNP
4037,42424,VEP,Gene,SNP
4037,42425,VEP,Gene,SNP
11733,42426,VEP,Gene,SNP
498500,42426,VEP,Gene,SNP
498365,42427,VEP,Gene,SNP
498365,42428,VEP,Gene,SNP
498365,42429,VEP,Gene,SNP
498365,42430,VEP,Gene,SNP
498365,24144,VEP,Gene,SNP
498365,42431,VEP,Gene,SNP
498365,42432,VEP,Gene,SNP
498365,42434,VEP,Gene,SNP
498365,41818,VEP,Gene,SNP
498365,42435,VEP,Gene,SNP
498365,42437,VEP,Gene,SNP
496887,42438,VEP,Gene,SNP
498365,42439,VEP,Gene,SNP
498365,42440,VEP,Gene,SNP
500143,15998,VEP,Gene,SNP
13629,15998,VEP,Gene,SNP
9228,15998,VEP,Gene,SNP
15313,15998,VEP,Gene,SNP
498631,15998,VEP,Gene,SNP
498632,15998,VEP,Gene,SNP
498715,15998,VEP,Gene,SNP
494916,15998,VEP,Gene,SNP
498633,15998,VEP,Gene,SNP
499134,15998,VEP,Gene,SNP
500144,15998,VEP,Gene,SNP
499407,15998,VEP,Gene,SNP
8446,15998,VEP,Gene,SNP
4767,15998,VEP,Gene,SNP
13435,15998,VEP,Gene,SNP
8181,15998,VEP,Gene,SNP
500145,15998,VEP,Gene,SNP
500146,15998,VEP,Gene,SNP
500147,15998,VEP,Gene,SNP
500148,15998,VEP,Gene,SNP
5208,15998,VEP,Gene,SNP
500149,15998,VEP,Gene,SNP
12664,15998,VEP,Gene,SNP
500150,15998,VEP,Gene,SNP
499786,15998,VEP,Gene,SNP
500151,15998,VEP,Gene,SNP
14169,15998,VEP,Gene,SNP
13240,15998,VEP,Gene,SNP
6096,16063,VEP,Gene,SNP
12142,16063,VEP,Gene,SNP
11735,16063,VEP,Gene,SNP
500152,16063,VEP,Gene,SNP
11185,16063,VEP,Gene,SNP
500153,16063,VEP,Gene,SNP
500154,16063,VEP,Gene,SNP
14339,16063,VEP,Gene,SNP
12527,16063,VEP,Gene,SNP
499304,16063,VEP,Gene,SNP
499482,16063,VEP,Gene,SNP
499483,16063,VEP,Gene,SNP
6878,16063,VEP,Gene,SNP
9256,16063,VEP,Gene,SNP
15530,16063,VEP,Gene,SNP
500155,16063,VEP,Gene,SNP
500156,16063,VEP,Gene,SNP
498941,16063,VEP,Gene,SNP
498365,16018,VEP,Gene,SNP
3693,15997,VEP,Gene,SNP
498624,15997,VEP,Gene,SNP
500157,15997,VEP,Gene,SNP
11007,16066,VEP,Gene,SNP
8839,16066,VEP,Gene,SNP
499291,16066,VEP,Gene,SNP
8840,16066,VEP,Gene,SNP
499652,16066,VEP,Gene,SNP
5915,16066,VEP,Gene,SNP
8342,16066,VEP,Gene,SNP
10143,16066,VEP,Gene,SNP
498450,16066,VEP,Gene,SNP
498651,16066,VEP,Gene,SNP
499667,16066,VEP,Gene,SNP
494115,16066,VEP,Gene,SNP
500158,16066,VEP,Gene,SNP
498437,16066,VEP,Gene,SNP
498435,16066,VEP,Gene,SNP
500139,16066,VEP,Gene,SNP
498594,16066,VEP,Gene,SNP
494746,16066,VEP,Gene,SNP
5431,16066,VEP,Gene,SNP
498660,16066,VEP,Gene,SNP
4037,30194,VEP,Gene,SNP
499065,30194,VEP,Gene,SNP
499887,30194,VEP,Gene,SNP
499230,30194,VEP,Gene,SNP
4038,30194,VEP,Gene,SNP
498385,26580,VEP,Gene,SNP
11306,31056,VEP,Gene,SNP
498365,42441,VEP,Gene,SNP
498362,42442,VEP,Gene,SNP
8830,25201,VEP,Gene,SNP
498362,27731,VEP,Gene,SNP
498362,27992,VEP,Gene,SNP
498365,42443,VEP,Gene,SNP
498365,42444,VEP,Gene,SNP
4163,27794,VEP,Gene,SNP
498585,42445,VEP,Gene,SNP
498585,42446,VEP,Gene,SNP
6879,21717,VEP,Gene,SNP
12525,42448,VEP,Gene,SNP
7023,42449,VEP,Gene,SNP
500159,42449,VEP,Gene,SNP
7023,42450,VEP,Gene,SNP
500159,42450,VEP,Gene,SNP
498647,42451,VEP,Gene,SNP
499118,42451,VEP,Gene,SNP
498365,42452,VEP,Gene,SNP
499384,42454,VEP,Gene,SNP
5928,42455,VEP,Gene,SNP
498393,42456,VEP,Gene,SNP
6282,42457,VEP,Gene,SNP
12525,42458,VEP,Gene,SNP
8832,38120,VEP,Gene,SNP
498585,42462,VEP,Gene,SNP
498585,20913,VEP,Gene,SNP
498585,42463,VEP,Gene,SNP
498585,42464,VEP,Gene,SNP
498365,29108,VEP,Gene,SNP
498365,42465,VEP,Gene,SNP
498362,27993,VEP,Gene,SNP
498365,42466,VEP,Gene,SNP
498362,25320,VEP,Gene,SNP
498365,42467,VEP,Gene,SNP
498365,29113,VEP,Gene,SNP
498499,17317,VEP,Gene,SNP
5928,17317,VEP,Gene,SNP
498622,20913,VEP,Gene,SNP
13009,20913,VEP,Gene,SNP
499246,20913,VEP,Gene,SNP
500160,22798,VEP,Gene,SNP
14771,22798,VEP,Gene,SNP
12220,32158,VEP,Gene,SNP
498365,42469,VEP,Gene,SNP
498365,42470,VEP,Gene,SNP
498365,42471,VEP,Gene,SNP
498365,42473,VEP,Gene,SNP
496887,42474,VEP,Gene,SNP
498365,42475,VEP,Gene,SNP
498365,42477,VEP,Gene,SNP
498365,19280,VEP,Gene,SNP
498585,22511,VEP,Gene,SNP
12525,28925,VEP,Gene,SNP
498585,42478,VEP,Gene,SNP
12527,42479,VEP,Gene,SNP
498365,42480,VEP,Gene,SNP
498365,42481,VEP,Gene,SNP
498365,42482,VEP,Gene,SNP
498365,42483,VEP,Gene,SNP
498365,42484,VEP,Gene,SNP
498365,42485,VEP,Gene,SNP
498365,42486,VEP,Gene,SNP
498365,42487,VEP,Gene,SNP
496887,30337,VEP,Gene,SNP
498365,42489,VEP,Gene,SNP
498365,42491,VEP,Gene,SNP
498365,42492,VEP,Gene,SNP
498365,42493,VEP,Gene,SNP
498365,42494,VEP,Gene,SNP
498365,42495,VEP,Gene,SNP
498647,42496,VEP,Gene,SNP
499118,42497,VEP,Gene,SNP
498418,42498,VEP,Gene,SNP
8867,42499,VEP,Gene,SNP
4777,42500,VEP,Gene,SNP
495225,42500,VEP,Gene,SNP
498604,42501,VEP,Gene,SNP
499359,42501,VEP,Gene,SNP
498369,42502,VEP,Gene,SNP
498368,42502,VEP,Gene,SNP
498647,42503,VEP,Gene,SNP
498369,42504,VEP,Gene,SNP
498368,42504,VEP,Gene,SNP
498387,42505,VEP,Gene,SNP
14209,42506,VEP,Gene,SNP
498365,42508,VEP,Gene,SNP
498365,40656,VEP,Gene,SNP
498365,42509,VEP,Gene,SNP
498365,42510,VEP,Gene,SNP
498365,42511,VEP,Gene,SNP
498365,42512,VEP,Gene,SNP
498365,42513,VEP,Gene,SNP
498362,42515,VEP,Gene,SNP
498362,42516,VEP,Gene,SNP
498362,42517,VEP,Gene,SNP
498362,42518,VEP,Gene,SNP
498362,42519,VEP,Gene,SNP
498585,42520,VEP,Gene,SNP
8843,42521,VEP,Gene,SNP
498585,42522,VEP,Gene,SNP
498585,42523,VEP,Gene,SNP
498585,42524,VEP,Gene,SNP
498585,42525,VEP,Gene,SNP
498585,42526,VEP,Gene,SNP
498365,42527,VEP,Gene,SNP
11694,42528,VEP,Gene,SNP
498585,38234,VEP,Gene,SNP
498365,42529,VEP,Gene,SNP
498365,31818,VEP,Gene,SNP
498365,35268,VEP,Gene,SNP
498381,42530,VEP,Gene,SNP
5102,24727,VEP,Gene,SNP
498365,42531,VEP,Gene,SNP
498365,42532,VEP,Gene,SNP
498365,42533,VEP,Gene,SNP
498365,42534,VEP,Gene,SNP
498365,42535,VEP,Gene,SNP
498365,42536,VEP,Gene,SNP
498365,42537,VEP,Gene,SNP
498365,42538,VEP,Gene,SNP
498365,42539,VEP,Gene,SNP
498365,42540,VEP,Gene,SNP
498365,34584,VEP,Gene,SNP
498365,42541,VEP,Gene,SNP
498362,42543,VEP,Gene,SNP
498685,42545,VEP,Gene,SNP
10825,42545,VEP,Gene,SNP
3706,42545,VEP,Gene,SNP
498365,42546,VEP,Gene,SNP
498365,36176,VEP,Gene,SNP
498365,42547,VEP,Gene,SNP
498365,42548,VEP,Gene,SNP
498365,42549,VEP,Gene,SNP
498365,42550,VEP,Gene,SNP
496887,32780,VEP,Gene,SNP
3707,42551,VEP,Gene,SNP
13320,33139,VEP,Gene,SNP
494344,42552,VEP,Gene,SNP
498365,42553,VEP,Gene,SNP
498365,42554,VEP,Gene,SNP
498365,42555,VEP,Gene,SNP
498365,42556,VEP,Gene,SNP
12525,42557,VEP,Gene,SNP
499116,42557,VEP,Gene,SNP
498411,42557,VEP,Gene,SNP
498380,42557,VEP,Gene,SNP
12525,42558,VEP,Gene,SNP
499116,42558,VEP,Gene,SNP
498411,42558,VEP,Gene,SNP
498380,42558,VEP,Gene,SNP
12525,42559,VEP,Gene,SNP
499116,42559,VEP,Gene,SNP
498411,42559,VEP,Gene,SNP
498380,42559,VEP,Gene,SNP
498400,24681,VEP,Gene,SNP
498378,23097,VEP,Gene,SNP
498365,20884,VEP,Gene,SNP
498585,42560,VEP,Gene,SNP
493437,42561,VEP,Gene,SNP
498813,42562,VEP,Gene,SNP
498365,42563,VEP,Gene,SNP
498365,42564,VEP,Gene,SNP
498390,35959,VEP,Gene,SNP
498365,37383,VEP,Gene,SNP
498508,42566,VEP,Gene,SNP
498362,42568,VEP,Gene,SNP
499684,42571,VEP,Gene,SNP
498501,42572,VEP,Gene,SNP
13056,42574,VEP,Gene,SNP
499778,42576,VEP,Gene,SNP
9231,42576,VEP,Gene,SNP
4163,42577,VEP,Gene,SNP
498638,42578,VEP,Gene,SNP
5908,42579,VEP,Gene,SNP
498674,42580,VEP,Gene,SNP
7690,42580,VEP,Gene,SNP
7036,42581,VEP,Gene,SNP
11697,42583,VEP,Gene,SNP
498365,42584,VEP,Gene,SNP
498365,42585,VEP,Gene,SNP
498365,42586,VEP,Gene,SNP
5908,42588,VEP,Gene,SNP
3181,42589,VEP,Gene,SNP
498365,30590,VEP,Gene,SNP
498365,19210,VEP,Gene,SNP
499700,42590,VEP,Gene,SNP
500161,42590,VEP,Gene,SNP
498365,42591,VEP,Gene,SNP
498365,42592,VEP,Gene,SNP
498365,42594,VEP,Gene,SNP
498365,42595,VEP,Gene,SNP
498365,42596,VEP,Gene,SNP
498947,24045,VEP,Gene,SNP
7853,24045,VEP,Gene,SNP
3181,42597,VEP,Gene,SNP
3182,42597,VEP,Gene,SNP
499835,42598,VEP,Gene,SNP
6766,42598,VEP,Gene,SNP
499138,42599,VEP,Gene,SNP
3816,19696,VEP,Gene,SNP
498365,42600,VEP,Gene,SNP
498365,42601,VEP,Gene,SNP
498365,20652,VEP,Gene,SNP
6277,42602,VEP,Gene,SNP
495357,42603,VEP,Gene,SNP
495356,42603,VEP,Gene,SNP
500162,42604,VEP,Gene,SNP
6271,42604,VEP,Gene,SNP
498981,42605,VEP,Gene,SNP
499245,42605,VEP,Gene,SNP
498365,42606,VEP,Gene,SNP
498365,42607,VEP,Gene,SNP
499045,22157,VEP,Gene,SNP
2616,40833,VEP,Gene,SNP
6527,42609,VEP,Gene,SNP
498684,39178,VEP,Gene,SNP
498685,39178,VEP,Gene,SNP
498583,42610,VEP,Gene,SNP
3442,41616,VEP,Gene,SNP
500037,41616,VEP,Gene,SNP
498365,42611,VEP,Gene,SNP
498365,42612,VEP,Gene,SNP
498365,42613,VEP,Gene,SNP
498365,42614,VEP,Gene,SNP
498365,42615,VEP,Gene,SNP
498526,42617,VEP,Gene,SNP
3703,42619,VEP,Gene,SNP
498585,23110,VEP,Gene,SNP
498365,31852,VEP,Gene,SNP
498744,27828,VEP,Gene,SNP
15342,42621,VEP,Gene,SNP
8062,42623,VEP,Gene,SNP
13296,42624,VEP,Gene,SNP
12525,23191,VEP,Gene,SNP
498365,42628,VEP,Gene,SNP
498365,42629,VEP,Gene,SNP
498365,42630,VEP,Gene,SNP
498365,42631,VEP,Gene,SNP
499348,42633,VEP,Gene,SNP
4025,42633,VEP,Gene,SNP
498782,42633,VEP,Gene,SNP
500163,42634,VEP,Gene,SNP
500164,42634,VEP,Gene,SNP
500165,42635,VEP,Gene,SNP
499000,42636,VEP,Gene,SNP
4515,42637,VEP,Gene,SNP
494268,42638,VEP,Gene,SNP
5907,42639,VEP,Gene,SNP
498356,42641,VEP,Gene,SNP
15530,42643,VEP,Gene,SNP
494671,42644,VEP,Gene,SNP
10141,19150,VEP,Gene,SNP
498717,42646,VEP,Gene,SNP
7348,32022,VEP,Gene,SNP
498398,42648,VEP,Gene,SNP
8060,42650,VEP,Gene,SNP
499118,42651,VEP,Gene,SNP
498385,26584,VEP,Gene,SNP
11855,28260,VEP,Gene,SNP
498547,31209,VEP,Gene,SNP
8047,27334,VEP,Gene,SNP
498385,42653,VEP,Gene,SNP
498765,42655,VEP,Gene,SNP
499069,42655,VEP,Gene,SNP
15351,36259,VEP,Gene,SNP
3814,29051,VEP,Gene,SNP
498888,42657,VEP,Gene,SNP
498386,42657,VEP,Gene,SNP
498376,42657,VEP,Gene,SNP
498387,42657,VEP,Gene,SNP
498465,42657,VEP,Gene,SNP
498385,42657,VEP,Gene,SNP
498920,42657,VEP,Gene,SNP
13410,42657,VEP,Gene,SNP
12525,25284,VEP,Gene,SNP
3814,25284,VEP,Gene,SNP
498386,42658,VEP,Gene,SNP
15961,42660,VEP,Gene,SNP
15295,42660,VEP,Gene,SNP
2618,42660,VEP,Gene,SNP
8456,23712,VEP,Gene,SNP
497980,42661,VEP,Gene,SNP
498973,42662,VEP,Gene,SNP
499726,42664,VEP,Gene,SNP
499045,42664,VEP,Gene,SNP
11858,42665,VEP,Gene,SNP
15233,42665,VEP,Gene,SNP
499001,42666,VEP,Gene,SNP
498580,42666,VEP,Gene,SNP
498660,42668,VEP,Gene,SNP
14606,42668,VEP,Gene,SNP
8056,34836,VEP,Gene,SNP
12594,34836,VEP,Gene,SNP
500166,34837,VEP,Gene,SNP
498424,42669,VEP,Gene,SNP
3706,42670,VEP,Gene,SNP
500167,42671,VEP,Gene,SNP
2603,42671,VEP,Gene,SNP
8830,34872,VEP,Gene,SNP
4905,32051,VEP,Gene,SNP
498365,17966,VEP,Gene,SNP
12663,17027,VEP,Gene,SNP
4511,42672,VEP,Gene,SNP
498711,42673,VEP,Gene,SNP
498365,42674,VEP,Gene,SNP
6753,42675,VEP,Gene,SNP
494344,42676,VEP,Gene,SNP
498541,42677,VEP,Gene,SNP
498542,42677,VEP,Gene,SNP
14632,42678,VEP,Gene,SNP
498373,42679,VEP,Gene,SNP
498385,42680,VEP,Gene,SNP
498386,42680,VEP,Gene,SNP
2609,42661,VEP,Gene,SNP
13320,37327,VEP,Gene,SNP
498541,23289,VEP,Gene,SNP
498373,42681,VEP,Gene,SNP
498660,42682,VEP,Gene,SNP
15386,42682,VEP,Gene,SNP
14606,42682,VEP,Gene,SNP
498537,42683,VEP,Gene,SNP
498373,42684,VEP,Gene,SNP
5913,42686,VEP,Gene,SNP
498392,42687,VEP,Gene,SNP
500168,42688,VEP,Gene,SNP
3182,42689,VEP,Gene,SNP
498385,42690,VEP,Gene,SNP
498386,42690,VEP,Gene,SNP
500169,42691,VEP,Gene,SNP
498722,42692,VEP,Gene,SNP
13323,42693,VEP,Gene,SNP
500170,42694,VEP,Gene,SNP
12718,42695,VEP,Gene,SNP
498387,42696,VEP,Gene,SNP
499095,32761,VEP,Gene,SNP
500166,32760,VEP,Gene,SNP
499013,32535,VEP,Gene,SNP
499726,42697,VEP,Gene,SNP
14207,42698,VEP,Gene,SNP
3703,33575,VEP,Gene,SNP
495355,32655,VEP,Gene,SNP
500171,33142,VEP,Gene,SNP
498365,42699,VEP,Gene,SNP
7146,42700,VEP,Gene,SNP
3183,34077,VEP,Gene,SNP
498373,42701,VEP,Gene,SNP
498844,23198,VEP,Gene,SNP
498365,42702,VEP,Gene,SNP
498365,34492,VEP,Gene,SNP
498365,42704,VEP,Gene,SNP
498365,42705,VEP,Gene,SNP
498365,42706,VEP,Gene,SNP
498365,42707,VEP,Gene,SNP
498365,38053,VEP,Gene,SNP
498365,42708,VEP,Gene,SNP
498365,42709,VEP,Gene,SNP
498365,35799,VEP,Gene,SNP
498365,42710,VEP,Gene,SNP
498365,42711,VEP,Gene,SNP
498365,34311,VEP,Gene,SNP
498365,42712,VEP,Gene,SNP
498365,42713,VEP,Gene,SNP
498365,42714,VEP,Gene,SNP
498365,42715,VEP,Gene,SNP
498365,42717,VEP,Gene,SNP
498365,42718,VEP,Gene,SNP
498365,35370,VEP,Gene,SNP
498365,42719,VEP,Gene,SNP
498355,42720,VEP,Gene,SNP
10345,20110,VEP,Gene,SNP
9258,23778,VEP,Gene,SNP
498767,31218,VEP,Gene,SNP
6878,36748,VEP,Gene,SNP
14632,42722,VEP,Gene,SNP
500172,42723,VEP,Gene,SNP
5911,42724,VEP,Gene,SNP
498873,42725,VEP,Gene,SNP
499399,42726,VEP,Gene,SNP
13199,42727,VEP,Gene,SNP
498006,42728,VEP,Gene,SNP
500173,42729,VEP,Gene,SNP
498539,42730,VEP,Gene,SNP
6528,42731,VEP,Gene,SNP
3442,42733,VEP,Gene,SNP
500174,42734,VEP,Gene,SNP
500166,42735,VEP,Gene,SNP
4360,34873,VEP,Gene,SNP
498711,17037,VEP,Gene,SNP
498365,42736,VEP,Gene,SNP
498365,42737,VEP,Gene,SNP
4159,42738,VEP,Gene,SNP
498365,30890,VEP,Gene,SNP
498365,22603,VEP,Gene,SNP
5435,42739,VEP,Gene,SNP
494116,42740,VEP,Gene,SNP
15530,36623,VEP,Gene,SNP
498537,40978,VEP,Gene,SNP
496887,35232,VEP,Gene,SNP
498542,30368,VEP,Gene,SNP
14632,42741,VEP,Gene,SNP
498365,42743,VEP,Gene,SNP
498365,42744,VEP,Gene,SNP
498365,42746,VEP,Gene,SNP
498386,42747,VEP,Gene,SNP
498392,42748,VEP,Gene,SNP
498362,42750,VEP,Gene,SNP
498994,42751,VEP,Gene,SNP
498386,42752,VEP,Gene,SNP
4035,42753,VEP,Gene,SNP
498362,42754,VEP,Gene,SNP
500175,42755,VEP,Gene,SNP
498686,32739,VEP,Gene,SNP
495756,42756,VEP,Gene,SNP
500176,42757,VEP,Gene,SNP
499027,42758,VEP,Gene,SNP
11981,42758,VEP,Gene,SNP
498451,42759,VEP,Gene,SNP
12216,42760,VEP,Gene,SNP
12353,42761,VEP,Gene,SNP
498365,42763,VEP,Gene,SNP
498365,42764,VEP,Gene,SNP
498365,42765,VEP,Gene,SNP
7490,33991,VEP,Gene,SNP
499703,33141,VEP,Gene,SNP
3707,42766,VEP,Gene,SNP
498658,32421,VEP,Gene,SNP
4364,42767,VEP,Gene,SNP
498365,35748,VEP,Gene,SNP
498365,32420,VEP,Gene,SNP
