Id,Name,Type,Property,VectorableProperty
1876,Cytoplasm_Texture_Entropy_AGP_20_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Entropy AGP 20 02
1877,Cytoplasm_Texture_Entropy_AGP_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Entropy AGP 5 00
1878,Cytoplasm_Texture_Entropy_AGP_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Entropy AGP 5 02
1879,Cells_Texture_DifferenceEntropy_AGP_20_02,LipocyteProfiler_Feature,AGP,Cells Texture DifferenceEntropy AGP 20 02
1880,Cytoplasm_Texture_SumEntropy_AGP_20_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture SumEntropy AGP 20 00
1881,Cells_Texture_Entropy_AGP_10_01,LipocyteProfiler_Feature,AGP,Cells Texture Entropy AGP 10 01
1882,Cells_Texture_Entropy_AGP_10_00,LipocyteProfiler_Feature,AGP,Cells Texture Entropy AGP 10 00
1883,Cells_Texture_DifferenceEntropy_AGP_5_02,LipocyteProfiler_Feature,AGP,Cells Texture DifferenceEntropy AGP 5 02
1884,Cells_Texture_Entropy_AGP_10_02,LipocyteProfiler_Feature,AGP,Cells Texture Entropy AGP 10 02
1885,Cytoplasm_Texture_DifferenceEntropy_AGP_10_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture DifferenceEntropy AGP 10 01
1886,Cytoplasm_Texture_Entropy_AGP_10_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Entropy AGP 10 02
1887,Cells_Texture_DifferenceEntropy_AGP_10_01,LipocyteProfiler_Feature,AGP,Cells Texture DifferenceEntropy AGP 10 01
1888,Cells_Texture_Entropy_AGP_20_03,LipocyteProfiler_Feature,AGP,Cells Texture Entropy AGP 20 03
1889,Cells_Texture_Entropy_AGP_20_02,LipocyteProfiler_Feature,AGP,Cells Texture Entropy AGP 20 02
1890,Cytoplasm_Texture_InverseDifferenceMoment_AGP_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InverseDifferenceMoment AGP 10 00
1891,Cells_Texture_Entropy_AGP_5_01,LipocyteProfiler_Feature,AGP,Cells Texture Entropy AGP 5 01
1892,Nuclei_Texture_Entropy_AGP_10_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy AGP 10 03
1893,Nuclei_Texture_SumEntropy_AGP_10_00,LipocyteProfiler_Feature,AGP,Nuclei Texture SumEntropy AGP 10 00
1894,Cytoplasm_Texture_InverseDifferenceMoment_AGP_10_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InverseDifferenceMoment AGP 10 02
1895,Nuclei_Texture_Entropy_AGP_10_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy AGP 10 01
1896,Cytoplasm_Texture_InverseDifferenceMoment_AGP_20_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InverseDifferenceMoment AGP 20 03
1897,Cytoplasm_Texture_DifferenceEntropy_AGP_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture DifferenceEntropy AGP 5 02
1898,Cytoplasm_Texture_InverseDifferenceMoment_AGP_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InverseDifferenceMoment AGP 5 02
1899,Cells_Texture_InverseDifferenceMoment_AGP_20_03,LipocyteProfiler_Feature,AGP,Cells Texture InverseDifferenceMoment AGP 20 03
1900,Cells_Texture_DifferenceEntropy_AGP_10_00,LipocyteProfiler_Feature,AGP,Cells Texture DifferenceEntropy AGP 10 00
1901,Nuclei_Texture_SumEntropy_AGP_5_01,LipocyteProfiler_Feature,AGP,Nuclei Texture SumEntropy AGP 5 01
1902,Nuclei_Texture_DifferenceEntropy_AGP_5_00,LipocyteProfiler_Feature,AGP,Nuclei Texture DifferenceEntropy AGP 5 00
1903,Nuclei_Texture_DifferenceEntropy_AGP_5_01,LipocyteProfiler_Feature,AGP,Nuclei Texture DifferenceEntropy AGP 5 01
1904,Cytoplasm_Texture_SumEntropy_AGP_10_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture SumEntropy AGP 10 02
1905,Cytoplasm_Texture_SumEntropy_AGP_10_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture SumEntropy AGP 10 03
1906,Nuclei_Texture_Entropy_AGP_10_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy AGP 10 02
1907,Nuclei_Texture_InverseDifferenceMoment_AGP_5_01,LipocyteProfiler_Feature,AGP,Nuclei Texture InverseDifferenceMoment AGP 5 01
1908,Nuclei_Texture_SumEntropy_AGP_10_01,LipocyteProfiler_Feature,AGP,Nuclei Texture SumEntropy AGP 10 01
1909,Cells_Texture_InverseDifferenceMoment_AGP_10_00,LipocyteProfiler_Feature,AGP,Cells Texture InverseDifferenceMoment AGP 10 00
1910,Nuclei_Texture_InverseDifferenceMoment_AGP_5_00,LipocyteProfiler_Feature,AGP,Nuclei Texture InverseDifferenceMoment AGP 5 00
1911,Cells_Texture_InverseDifferenceMoment_AGP_5_01,LipocyteProfiler_Feature,AGP,Cells Texture InverseDifferenceMoment AGP 5 01
1912,Cytoplasm_Texture_InverseDifferenceMoment_AGP_5_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InverseDifferenceMoment AGP 5 03
1913,Nuclei_Texture_InverseDifferenceMoment_AGP_5_03,LipocyteProfiler_Feature,AGP,Nuclei Texture InverseDifferenceMoment AGP 5 03
1914,Cytoplasm_Texture_Entropy_AGP_10_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Entropy AGP 10 01
1915,Cytoplasm_Texture_SumEntropy_AGP_10_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture SumEntropy AGP 10 01
1916,Cells_Texture_InverseDifferenceMoment_AGP_5_02,LipocyteProfiler_Feature,AGP,Cells Texture InverseDifferenceMoment AGP 5 02
1917,Nuclei_Texture_Entropy_AGP_10_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy AGP 10 00
1918,Cytoplasm_Texture_Entropy_AGP_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Entropy AGP 5 01
1919,Cytoplasm_Texture_InverseDifferenceMoment_AGP_20_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InverseDifferenceMoment AGP 20 02
1920,Nuclei_Texture_Entropy_AGP_5_00,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy AGP 5 00
1921,Cytoplasm_Texture_Entropy_AGP_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Entropy AGP 10 00
1922,Cytoplasm_Texture_InverseDifferenceMoment_AGP_20_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InverseDifferenceMoment AGP 20 01
1923,Nuclei_Texture_Entropy_AGP_5_02,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy AGP 5 02
1924,Nuclei_Texture_InverseDifferenceMoment_AGP_10_00,LipocyteProfiler_Feature,AGP,Nuclei Texture InverseDifferenceMoment AGP 10 00
1925,Nuclei_Texture_Entropy_AGP_5_03,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy AGP 5 03
1926,Nuclei_Texture_Entropy_AGP_5_01,LipocyteProfiler_Feature,AGP,Nuclei Texture Entropy AGP 5 01
1927,Cells_Texture_Entropy_AGP_5_02,LipocyteProfiler_Feature,AGP,Cells Texture Entropy AGP 5 02
1928,Cytoplasm_Texture_SumEntropy_AGP_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture SumEntropy AGP 10 00
1929,Cells_Texture_InverseDifferenceMoment_AGP_10_01,LipocyteProfiler_Feature,AGP,Cells Texture InverseDifferenceMoment AGP 10 01
1930,Cells_Texture_SumEntropy_AGP_20_01,LipocyteProfiler_Feature,AGP,Cells Texture SumEntropy AGP 20 01
1931,Nuclei_Texture_SumEntropy_AGP_5_00,LipocyteProfiler_Feature,AGP,Nuclei Texture SumEntropy AGP 5 00
1932,Cytoplasm_Texture_SumEntropy_AGP_20_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture SumEntropy AGP 20 01
1933,Cells_Texture_InverseDifferenceMoment_AGP_20_01,LipocyteProfiler_Feature,AGP,Cells Texture InverseDifferenceMoment AGP 20 01
1934,Cytoplasm_Texture_InverseDifferenceMoment_AGP_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InverseDifferenceMoment AGP 5 00
1935,Cytoplasm_Texture_SumEntropy_AGP_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture SumEntropy AGP 5 02
1936,Cells_Texture_SumEntropy_AGP_10_03,LipocyteProfiler_Feature,AGP,Cells Texture SumEntropy AGP 10 03
1937,Nuclei_Texture_DifferenceEntropy_AGP_10_00,LipocyteProfiler_Feature,AGP,Nuclei Texture DifferenceEntropy AGP 10 00
1938,Nuclei_Texture_SumEntropy_AGP_5_02,LipocyteProfiler_Feature,AGP,Nuclei Texture SumEntropy AGP 5 02
1939,Cells_Texture_InverseDifferenceMoment_AGP_5_03,LipocyteProfiler_Feature,AGP,Cells Texture InverseDifferenceMoment AGP 5 03
1940,Cells_Texture_InverseDifferenceMoment_AGP_20_00,LipocyteProfiler_Feature,AGP,Cells Texture InverseDifferenceMoment AGP 20 00
1941,Cytoplasm_Texture_InverseDifferenceMoment_AGP_20_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InverseDifferenceMoment AGP 20 00
1942,Cytoplasm_Texture_SumEntropy_AGP_5_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture SumEntropy AGP 5 03
1943,Cells_Texture_InverseDifferenceMoment_AGP_10_03,LipocyteProfiler_Feature,AGP,Cells Texture InverseDifferenceMoment AGP 10 03
1944,Nuclei_Texture_InverseDifferenceMoment_AGP_10_02,LipocyteProfiler_Feature,AGP,Nuclei Texture InverseDifferenceMoment AGP 10 02
1945,Cells_Texture_SumEntropy_AGP_10_02,LipocyteProfiler_Feature,AGP,Cells Texture SumEntropy AGP 10 02
1946,Cytoplasm_Texture_SumEntropy_AGP_20_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture SumEntropy AGP 20 03
1947,Cells_Texture_SumEntropy_AGP_20_00,LipocyteProfiler_Feature,AGP,Cells Texture SumEntropy AGP 20 00
1948,Nuclei_Texture_DifferenceEntropy_AGP_10_02,LipocyteProfiler_Feature,AGP,Nuclei Texture DifferenceEntropy AGP 10 02
1949,Cytoplasm_Texture_InverseDifferenceMoment_AGP_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InverseDifferenceMoment AGP 5 01
1950,Cells_Texture_InverseDifferenceMoment_AGP_10_02,LipocyteProfiler_Feature,AGP,Cells Texture InverseDifferenceMoment AGP 10 02
1951,Cytoplasm_Texture_SumEntropy_AGP_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture SumEntropy AGP 5 00
1952,Cells_Texture_InverseDifferenceMoment_AGP_20_02,LipocyteProfiler_Feature,AGP,Cells Texture InverseDifferenceMoment AGP 20 02
1953,Nuclei_Texture_InverseDifferenceMoment_AGP_10_01,LipocyteProfiler_Feature,AGP,Nuclei Texture InverseDifferenceMoment AGP 10 01
1954,Cytoplasm_Texture_SumEntropy_AGP_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture SumEntropy AGP 5 01
1955,Cells_Texture_SumEntropy_AGP_10_01,LipocyteProfiler_Feature,AGP,Cells Texture SumEntropy AGP 10 01
1956,Nuclei_Texture_DifferenceEntropy_AGP_10_03,LipocyteProfiler_Feature,AGP,Nuclei Texture DifferenceEntropy AGP 10 03
1957,Cells_Texture_SumEntropy_AGP_10_00,LipocyteProfiler_Feature,AGP,Cells Texture SumEntropy AGP 10 00
1958,Nuclei_Texture_DifferenceEntropy_AGP_10_01,LipocyteProfiler_Feature,AGP,Nuclei Texture DifferenceEntropy AGP 10 01
1959,Nuclei_Texture_SumEntropy_AGP_10_02,LipocyteProfiler_Feature,AGP,Nuclei Texture SumEntropy AGP 10 02
1960,Cytoplasm_Texture_SumEntropy_AGP_20_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture SumEntropy AGP 20 02
1961,Nuclei_Texture_SumEntropy_AGP_10_03,LipocyteProfiler_Feature,AGP,Nuclei Texture SumEntropy AGP 10 03
1962,Nuclei_Texture_SumEntropy_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture SumEntropy Mito 20 03
1963,Nuclei_Texture_SumEntropy_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture SumEntropy Mito 20 00
1964,Nuclei_Texture_InverseDifferenceMoment_Mito_5_01,LipocyteProfiler_Feature,Mito,Nuclei Texture InverseDifferenceMoment Mito 5 01
1965,Nuclei_Texture_InverseDifferenceMoment_Mito_10_03,LipocyteProfiler_Feature,Mito,Nuclei Texture InverseDifferenceMoment Mito 10 03
1966,Nuclei_Texture_DifferenceEntropy_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture DifferenceEntropy Mito 20 03
1967,Nuclei_Texture_SumEntropy_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture SumEntropy Mito 20 01
1968,Nuclei_Texture_InverseDifferenceMoment_Mito_10_00,LipocyteProfiler_Feature,Mito,Nuclei Texture InverseDifferenceMoment Mito 10 00
1969,Nuclei_Texture_SumEntropy_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture SumEntropy Mito 20 02
1970,Nuclei_Texture_InverseDifferenceMoment_Mito_10_01,LipocyteProfiler_Feature,Mito,Nuclei Texture InverseDifferenceMoment Mito 10 01
1971,Nuclei_Texture_Entropy_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 20 03
1972,Nuclei_Texture_InverseDifferenceMoment_Mito_5_03,LipocyteProfiler_Feature,Mito,Nuclei Texture InverseDifferenceMoment Mito 5 03
1973,Nuclei_Texture_InverseDifferenceMoment_Mito_10_02,LipocyteProfiler_Feature,Mito,Nuclei Texture InverseDifferenceMoment Mito 10 02
1974,Nuclei_Texture_Entropy_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 20 00
1975,Nuclei_Texture_DifferenceEntropy_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture DifferenceEntropy Mito 20 02
1976,Nuclei_Texture_Entropy_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 20 01
1977,Nuclei_Texture_Entropy_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture Entropy Mito 20 02
1978,Nuclei_Texture_DifferenceEntropy_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture DifferenceEntropy Mito 20 01
1979,Nuclei_Texture_DifferenceEntropy_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture DifferenceEntropy Mito 20 00
1980,Cells_Texture_InfoMeas1_AGP_20_03,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas1 AGP 20 03
1981,Cells_Texture_InfoMeas1_AGP_20_01,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas1 AGP 20 01
1982,Cells_Texture_InfoMeas2_AGP_20_02,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas2 AGP 20 02
1983,Cells_Texture_InfoMeas2_AGP_20_01,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas2 AGP 20 01
1984,Cytoplasm_Texture_InfoMeas2_AGP_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas2 AGP 5 00
1985,Cells_Texture_InfoMeas2_AGP_10_00,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas2 AGP 10 00
1986,Cells_Texture_InfoMeas2_AGP_20_03,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas2 AGP 20 03
1987,Cytoplasm_Texture_InfoMeas2_AGP_10_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas2 AGP 10 03
1988,Cytoplasm_Texture_InfoMeas2_AGP_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas2 AGP 5 02
1989,Cells_Texture_InfoMeas2_AGP_5_03,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas2 AGP 5 03
1990,Cytoplasm_Texture_InfoMeas2_AGP_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas2 AGP 5 01
1991,Cells_Texture_InfoMeas2_AGP_5_01,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas2 AGP 5 01
1992,Cells_Texture_InfoMeas2_AGP_20_00,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas2 AGP 20 00
1993,Cells_Texture_InfoMeas2_AGP_5_00,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas2 AGP 5 00
1994,Cytoplasm_Texture_InfoMeas2_AGP_5_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas2 AGP 5 03
1995,Cytoplasm_Texture_InfoMeas2_AGP_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas2 AGP 10 00
1996,Cytoplasm_Texture_InfoMeas2_AGP_10_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas2 AGP 10 02
1997,Cytoplasm_Texture_InfoMeas2_AGP_10_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas2 AGP 10 01
1998,Cells_Texture_InfoMeas2_AGP_5_02,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas2 AGP 5 02
1999,Cells_Texture_InfoMeas2_AGP_10_01,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas2 AGP 10 01
2000,Cells_Texture_InfoMeas2_AGP_10_02,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas2 AGP 10 02
2001,Cells_Texture_InfoMeas2_AGP_10_03,LipocyteProfiler_Feature,AGP,Cells Texture InfoMeas2 AGP 10 03
2002,Nuclei_Texture_InfoMeas2_Mito_10_03,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas2 Mito 10 03
2003,Nuclei_Texture_InfoMeas2_Mito_10_02,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas2 Mito 10 02
2004,Nuclei_Texture_InverseDifferenceMoment_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture InverseDifferenceMoment Mito 20 02
2005,Nuclei_Texture_InfoMeas2_Mito_10_01,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas2 Mito 10 01
2006,Nuclei_Texture_InverseDifferenceMoment_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture InverseDifferenceMoment Mito 20 03
2007,Nuclei_Texture_InfoMeas2_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas2 Mito 20 02
2008,Nuclei_Texture_InverseDifferenceMoment_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture InverseDifferenceMoment Mito 20 00
2009,Nuclei_Texture_InfoMeas2_Mito_10_00,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas2 Mito 10 00
2010,Nuclei_Texture_InfoMeas2_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas2 Mito 20 01
2011,Nuclei_Texture_InverseDifferenceMoment_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture InverseDifferenceMoment Mito 20 01
2012,Nuclei_Texture_InfoMeas2_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas2 Mito 20 03
2013,Nuclei_Texture_InfoMeas2_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas2 Mito 20 00
2014,Cytoplasm_Granularity_5_AGP,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 5 AGP
2015,Cytoplasm_Granularity_6_AGP,LipocyteProfiler_Feature,AGP,Cytoplasm Granularity 6 AGP
2016,Cytoplasm_RadialDistribution_MeanFrac_Mito_2of4,LipocyteProfiler_Feature,Mito,Cytoplasm RadialDistribution MeanFrac Mito 2of4
2017,Cytoplasm_RadialDistribution_MeanFrac_Mito_4of4,LipocyteProfiler_Feature,Mito,Cytoplasm RadialDistribution MeanFrac Mito 4of4
2018,Cytoplasm_RadialDistribution_MeanFrac_Mito_1of4,LipocyteProfiler_Feature,Mito,Cytoplasm RadialDistribution MeanFrac Mito 1of4
2019,Cytoplasm_RadialDistribution_MeanFrac_Mito_3of4,LipocyteProfiler_Feature,Mito,Cytoplasm RadialDistribution MeanFrac Mito 3of4
2020,Cytoplasm_Texture_Correlation_AGP_10_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation AGP 10 00
2021,Cytoplasm_Texture_Correlation_AGP_10_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation AGP 10 03
2022,Cytoplasm_Texture_Correlation_AGP_10_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation AGP 10 02
2023,Cytoplasm_Texture_Correlation_AGP_10_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation AGP 10 01
2024,Cytoplasm_Texture_Correlation_AGP_5_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation AGP 5 00
2025,Cytoplasm_Texture_Correlation_AGP_5_01,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation AGP 5 01
2026,Cytoplasm_Texture_Correlation_AGP_5_03,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation AGP 5 03
2027,Cytoplasm_Texture_Correlation_AGP_5_02,LipocyteProfiler_Feature,AGP,Cytoplasm Texture Correlation AGP 5 02
2028,Nuclei_Correlation_Correlation_AGP_bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Correlation Correlation AGP bodipy
2029,Nuclei_Granularity_11_bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 11 bodipy
2030,Nuclei_Granularity_10_bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 10 bodipy
2031,Nuclei_Granularity_12_bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 12 bodipy
2032,Nuclei_Granularity_13_bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 13 bodipy
2033,Nuclei_Granularity_16_DNA,LipocyteProfiler_Feature,DNA,Nuclei Granularity 16 DNA
2034,Nuclei_Granularity_2_bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 2 bodipy
2035,Nuclei_Granularity_5_bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 5 bodipy
2036,Nuclei_Granularity_7_bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 7 bodipy
2037,Nuclei_Granularity_6_bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 6 bodipy
2038,Nuclei_Granularity_9_bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 9 bodipy
2039,Nuclei_Granularity_8_bodipy,LipocyteProfiler_Feature,Lipid,Nuclei Granularity 8 bodipy
2040,Nuclei_RadialDistribution_RadialCV_Mito_4of4,LipocyteProfiler_Feature,Mito,Nuclei RadialDistribution RadialCV Mito 4of4
2041,Nuclei_Intensity_MassDisplacement_Mito,LipocyteProfiler_Feature,Mito,Nuclei Intensity MassDisplacement Mito
2042,Nuclei_Neighbors_FirstClosestDistance_2,LipocyteProfiler_Feature,Compartmental,Nuclei Neighbors FirstClosestDistance 2
2043,Nuclei_RadialDistribution_RadialCV_bodipy_2of4,LipocyteProfiler_Feature,Lipid,Nuclei RadialDistribution RadialCV bodipy 2of4
2044,Nuclei_RadialDistribution_RadialCV_Mito_1of4,LipocyteProfiler_Feature,Mito,Nuclei RadialDistribution RadialCV Mito 1of4
2045,Nuclei_Texture_InfoMeas2_DNA_10_03,LipocyteProfiler_Feature,DNA,Nuclei Texture InfoMeas2 DNA 10 03
2046,Nuclei_Texture_InfoMeas2_DNA_20_00,LipocyteProfiler_Feature,DNA,Nuclei Texture InfoMeas2 DNA 20 00
2047,Nuclei_Texture_InfoMeas2_DNA_20_02,LipocyteProfiler_Feature,DNA,Nuclei Texture InfoMeas2 DNA 20 02
2048,Nuclei_Texture_InfoMeas2_DNA_20_03,LipocyteProfiler_Feature,DNA,Nuclei Texture InfoMeas2 DNA 20 03
2049,Nuclei_Texture_InverseDifferenceMoment_DNA_20_03,LipocyteProfiler_Feature,DNA,Nuclei Texture InverseDifferenceMoment DNA 20 03
2050,Nuclei_Texture_InfoMeas2_DNA_20_01,LipocyteProfiler_Feature,DNA,Nuclei Texture InfoMeas2 DNA 20 01
2051,Nuclei_Texture_InfoMeas2_DNA_10_02,LipocyteProfiler_Feature,DNA,Nuclei Texture InfoMeas2 DNA 10 02
2052,Nuclei_Texture_InverseDifferenceMoment_DNA_20_02,LipocyteProfiler_Feature,DNA,Nuclei Texture InverseDifferenceMoment DNA 20 02
2053,Nuclei_Texture_InverseDifferenceMoment_DNA_20_01,LipocyteProfiler_Feature,DNA,Nuclei Texture InverseDifferenceMoment DNA 20 01
2054,Nuclei_Texture_InverseDifferenceMoment_DNA_20_00,LipocyteProfiler_Feature,DNA,Nuclei Texture InverseDifferenceMoment DNA 20 00
2055,Nuclei_Texture_InfoMeas2_DNA_10_00,LipocyteProfiler_Feature,DNA,Nuclei Texture InfoMeas2 DNA 10 00
2056,Nuclei_Texture_InfoMeas2_DNA_10_01,LipocyteProfiler_Feature,DNA,Nuclei Texture InfoMeas2 DNA 10 01
2057,Nuclei_Texture_InfoMeas1_AGP_10_01,LipocyteProfiler_Feature,AGP,Nuclei Texture InfoMeas1 AGP 10 01
2058,Nuclei_Texture_InfoMeas1_AGP_10_03,LipocyteProfiler_Feature,AGP,Nuclei Texture InfoMeas1 AGP 10 03
2059,Nuclei_Texture_InfoMeas1_AGP_20_01,LipocyteProfiler_Feature,AGP,Nuclei Texture InfoMeas1 AGP 20 01
2060,Nuclei_Texture_InfoMeas1_AGP_20_00,LipocyteProfiler_Feature,AGP,Nuclei Texture InfoMeas1 AGP 20 00
2061,Nuclei_Texture_InfoMeas1_AGP_20_02,LipocyteProfiler_Feature,AGP,Nuclei Texture InfoMeas1 AGP 20 02
2062,Nuclei_Texture_InfoMeas1_AGP_20_03,LipocyteProfiler_Feature,AGP,Nuclei Texture InfoMeas1 AGP 20 03
2063,Nuclei_Texture_InfoMeas1_DNA_10_01,LipocyteProfiler_Feature,DNA,Nuclei Texture InfoMeas1 DNA 10 01
2064,Nuclei_Texture_InfoMeas1_DNA_10_00,LipocyteProfiler_Feature,DNA,Nuclei Texture InfoMeas1 DNA 10 00
2065,Nuclei_Texture_InfoMeas1_DNA_10_03,LipocyteProfiler_Feature,DNA,Nuclei Texture InfoMeas1 DNA 10 03
2066,Nuclei_Texture_InfoMeas1_DNA_10_02,LipocyteProfiler_Feature,DNA,Nuclei Texture InfoMeas1 DNA 10 02
2067,Nuclei_Texture_InfoMeas1_Mito_20_03,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas1 Mito 20 03
2068,Nuclei_Texture_InfoMeas1_Mito_20_01,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas1 Mito 20 01
2069,Nuclei_Texture_InfoMeas1_Mito_20_02,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas1 Mito 20 02
2070,Nuclei_Texture_InfoMeas1_Mito_10_03,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas1 Mito 10 03
2071,Nuclei_Texture_InfoMeas1_Mito_20_00,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas1 Mito 20 00
2072,Nuclei_Texture_InfoMeas1_Mito_10_01,LipocyteProfiler_Feature,Mito,Nuclei Texture InfoMeas1 Mito 10 01
2073,Cytoplasm_Texture_InfoMeas2_AGP_20_00,LipocyteProfiler_Feature,AGP,Cytoplasm Texture InfoMeas2 AGP 20 00
