Id,Name,Type
34356,DYNLL1,Gene
34357,UNC119B,Gene
34358,SETD1B,Gene
34359,WDR66,Gene
34360,RILPL2,Gene
34361,RILPL1,Gene
34362,RAN,Gene
34363,PGAM5,Gene
34364,MIPEP,Gene
34365,LINC02340,Gene
34366,RPL21,Gene
34367,GTF3A,Gene
34368,PAN3,Gene
34369,TPT1,Gene
34370,COG3,Gene
34371,RB1,Gene
34372,LPAR6,Gene
34373,SETDB2,Gene
34374,DIAPH3,Gene
34375,TDRD3,Gene
34376,KLF12,Gene
34377,FGF14,Gene
34378,SUPT16H,Gene
34379,C14orf93,Gene
34380,SLC22A17,Gene
34381,PSME1,Gene
34382,GMPR2,Gene
34383,SNX6,Gene
34384,CFL2,Gene
34385,RPL36AL,Gene
34386,PSMC6,Gene
34387,CNIH1,Gene
34388,LGALS3,Gene
34389,TRMT5,Gene
34390,GPHN,Gene
34391,ERH,Gene
34392,ELMSAN1,Gene
34393,AC013451.1,Gene
34394,GPATCH2L,Gene
34395,IRF2BPL,Gene
34396,AC008056.1,Gene
34397,DICER1,Gene
34398,VRK1,Gene
34399,RCOR1,Gene
34400,UBE3A,Gene
34401,MTMR10,Gene
34402,GOLGA8A,Gene
34403,GOLGA8B,Gene
34404,AC037198.1,Gene
34405,SRP14,Gene
34406,ADAL,Gene
34407,SQOR,Gene
34408,EID1,Gene
34409,DTWD1,Gene
34410,ATP8B4,Gene
34411,AC021752.1,Gene
34412,RFX7,Gene
34413,RNF111,Gene
34414,ICE2,Gene
34415,RORA-AS1,Gene
34416,USP3-AS1,Gene
34417,HERC1,Gene
34418,ZNF609,Gene
34419,CLPX,Gene
34420,RAB11A,Gene
34421,DIS3L,Gene
34422,UACA,Gene
34423,AC009690.2,Gene
34424,ARIH1,Gene
34425,MORF4L1,Gene
34426,RPS17,Gene
34427,MFGE8,Gene
34428,CHD2,Gene
34429,NR2F2-AS1,Gene
34430,SYNM,Gene
34431,ATP6V0C,Gene
34432,AMDHD2,Gene
34433,CPNE2,Gene
34434,KIFC3,Gene
34435,CIAO2B,Gene
34436,NOL3,Gene
34437,VPS53,Gene
34438,YWHAE,Gene
34439,SMYD4,Gene
34440,TSR1,Gene
34441,METTL16,Gene
34442,TAX1BP3,Gene
34443,EMC6,Gene
34444,SLC25A11,Gene
34445,PFN1,Gene
34446,GPS2,Gene
34447,EIF4A1,Gene
34448,RPL26,Gene
34449,SCO1,Gene
34450,MAP2K4,Gene
34451,UBB,Gene
34452,SNHG29,Gene
34453,AC055811.1,Gene
34454,TOM1L2,Gene
34455,MFAP4,Gene
34456,ATAD5,Gene
34457,CISD3,Gene
34458,EIF1,Gene
34459,PLEKHH3,Gene
34460,VPS25,Gene
34461,RPL27,Gene
34462,IFI35,Gene
34463,TMEM106A,Gene
34464,CDC27,Gene
34465,AC002558.3,Gene
34466,ATP5MC1,Gene
34467,SNF8,Gene
34468,LRRC59,Gene
34469,NME2,Gene
34470,SUPT4H1,Gene
34471,PPM1E,Gene
34472,SMG8,Gene
34473,VMP1,Gene
34474,AC011921.1,Gene
34475,MED13,Gene
34476,PSMC5,Gene
34477,SMARCD2,Gene
34478,CEP112,Gene
34479,AMZ2,Gene
34480,RPL38,Gene
34481,ATP5PD,Gene
34482,JPT1,Gene
34483,NUP85,Gene
34484,MRPS7,Gene
34485,H3F3B,Gene
34486,SEPTIN9,Gene
34487,AC027601.6,Gene
34488,ACTG1,Gene
34489,ARHGDIA,Gene
34490,MYL12B,Gene
34491,PTPRM,Gene
34492,SPIRE1,Gene
34493,PSMG2,Gene
34494,SEH1L,Gene
34495,ZNF519,Gene
34496,SS18,Gene
34497,GALNT1,Gene
34498,KIAA1328,Gene
34499,ATP5F1A,Gene
34500,DYM,Gene
34501,C18orf32,Gene
34502,TXNL1,Gene
34503,AC114689.3,Gene
34504,ARID3A,Gene
34505,WDR18,Gene
34506,MIDN,Gene
34507,RPS15,Gene
34508,OAZ1,Gene
34509,TLE5,Gene
34510,GNA11,Gene
34511,HMG20B,Gene
34512,UBXN6,Gene
34513,RPL36,Gene
34514,CLPP,Gene
34515,TRAPPC5,Gene
34516,RPS28,Gene
34517,ZNF266,Gene
34518,UBL5,Gene
34519,PLPPR2,Gene
34520,ZNF69,Gene
34521,RAD23A,Gene
34522,GADD45GIP1,Gene
34523,RAB8A,Gene
34524,USHBP1,Gene
34525,RPL18A,Gene
34526,MAST3,Gene
34527,PIK3R2,Gene
34528,LSM4,Gene
34529,ELL,Gene
34530,UBA52,Gene
34531,CRLF1,Gene
34532,TMEM59L,Gene
34533,ZNF93,Gene
34534,ZNF493,Gene
34535,ZNF91,Gene
34536,ZNF254,Gene
34537,PDCD5,Gene
34538,RBM42,Gene
34539,POLR2I,Gene
34540,TBCB,Gene
34541,CAPNS1,Gene
34542,PSMD8,Gene
34543,SUPT5H,Gene
34544,TMEM91,Gene
34545,RPS19,Gene
34546,DMWD,Gene
34547,CALM3,Gene
34548,EHD2,Gene
34549,RPL18,Gene
34550,RPS11,Gene
34551,RPL28,Gene
34552,SSC5D,Gene
34553,ZNF471,Gene
34554,ZNF17,Gene
34555,ZNF587,Gene
34556,RPS5,Gene
34557,CHMP2A,Gene
34558,UBE2M,Gene
34559,TBC1D20,Gene
34560,SNRPB,Gene
34561,CENPB,Gene
34562,JAG1,Gene
34563,TASP1,Gene
34564,DSTN,Gene
34565,NAA20,Gene
34566,ABHD12,Gene
34567,PLAGL2,Gene
34568,EIF2S2,Gene
34569,ITCH,Gene
34570,DSN1,Gene
34571,SAMHD1,Gene
34572,YWHAB,Gene
34573,STAU1,Gene
34574,SPATA2,Gene
34575,CEBPB,Gene
34576,PFDN4,Gene
34577,CASS4,Gene
34578,RTF2,Gene
34579,VAPB,Gene
34580,ADRM1,Gene
34581,ARFRP1,Gene
34582,BTG3,Gene
34583,NCAM2,Gene
34584,CCT8,Gene
34585,CFAP298,Gene
34586,ITSN1,Gene
34587,ATP5PO,Gene
34588,RUNX1,Gene
34589,CSTB,Gene
34590,RANBP1,Gene
34591,KLHL22,Gene
34592,UBE2L3,Gene
34593,SFI1,Gene
34594,PRR14L,Gene
34595,APOL6,Gene
34596,Z82215.1,Gene
34597,TXN2,Gene
34598,KCTD17,Gene
34599,AL022311.1,Gene
34600,CBX6,Gene
34601,RPS19BP1,Gene
34602,ADSL,Gene
34603,PHF5A,Gene
34604,DESI1,Gene
34605,XRCC6,Gene
34606,ZBED4,Gene
34607,EIF1AX,Gene
34608,ZFX,Gene
34609,SRPX,Gene
34610,ATP6AP2,Gene
34611,NDUFB11,Gene
34612,UBA1,Gene
34613,ZNF81,Gene
34614,WDR45,Gene
34615,RRAGB,Gene
34616,OPHN1,Gene
34617,RPS4X,Gene
34618,MAGT1,Gene
34619,BRWD3,Gene
34620,HMGN5,Gene
34621,SRPX2,Gene
34622,RPL36A,Gene
34623,HNRNPH2,Gene
34624,CXorf56,Gene
34625,CETN2,Gene
34626,HCFC1,Gene
34627,RPL10,Gene
34628,LAGE3,Gene
34629,VBP1,Gene
34631,SLC25A33,Gene
34632,CTNNBIP1,Gene
34633,AL021155.5,Gene
34634,RSRP1,Gene
34635,AL031280.1,Gene
34636,AL513365.2,Gene
34637,IFI6,Gene
34638,SPOCD1,Gene
34639,TRIM62,Gene
34640,ZSCAN20,Gene
34641,AGO4,Gene
34642,DNALI1,Gene
34643,GNL2,Gene
34644,FHL3,Gene
34645,AL139260.1,Gene
34646,MYCBP,Gene
34647,RHBDL2,Gene
34648,ZMPSTE24,Gene
34649,MMACHC,Gene
34650,EFCAB14-AS1,Gene
34651,CYP4A22-AS1,Gene
34652,ALG6,Gene
34653,ST6GALNAC5,Gene
34654,AP4B1-AS1,Gene
34655,TXNIP,Gene
34656,AC242426.2,Gene
34657,BCL9,Gene
34658,SF3B4,Gene
34659,HRNR,Gene
34660,GON4L,Gene
34661,SWT1,Gene
34662,KDM5B,Gene
34663,BPNT1,Gene
34664,DUSP10,Gene
34665,DEGS1,Gene
34666,TMEM63A,Gene
34667,PCNX2,Gene
34668,ERO1B,Gene
34669,AHCTF1,Gene
34670,ZNF672,Gene
34671,RNF144A,Gene
34672,FAM49A,Gene
34673,AL133245.1,Gene
34674,ATP6V1E2,Gene
34675,RHOQ,Gene
34676,MSH2,Gene
34677,CEP68,Gene
34678,APLF,Gene
34679,NFU1,Gene
34680,TET3,Gene
34681,C2orf92,Gene
34682,RND3,Gene
34683,FN1,Gene
34684,DNAJB2,Gene
34685,PAX3,Gene
34686,MKRN2,Gene
34687,TTC21A,Gene
34688,AC099560.1,Gene
34689,SEMA3F-AS1,Gene
34690,C3orf18,Gene
34691,EOGT,Gene
34692,LNP1,Gene
34693,NEPRO,Gene
34694,SEC61A1,Gene
34695,RUVBL1,Gene
34696,NUDT16,Gene
34697,HLTF,Gene
34698,AC072022.2,Gene
34699,DGKQ,Gene
34700,SPON2,Gene
34701,HERC6,Gene
34702,SNHG8,Gene
34703,SEC24D,Gene
34704,HMGB2,Gene
34705,AC107214.1,Gene
34706,SLC9A3-AS1,Gene
34707,ATPSCKMT,Gene
34708,DAP,Gene
34709,HMGCS1,Gene
34710,SRP19,Gene
34711,FNIP1,Gene
34712,P4HA2-AS1,Gene
34713,AC114939.1,Gene
34714,FAXDC2,Gene
34715,TENM2,Gene
34716,SQSTM1,Gene
34717,TRAM2-AS1,Gene
34718,MTO1,Gene
34719,AL513164.1,Gene
34720,SNHG26,Gene
34721,HERPUD2,Gene
34722,KIAA0895,Gene
34723,VPS41,Gene
34724,AC006001.2,Gene
34725,AC002074.2,Gene
34726,PON2,Gene
34727,AC079781.5,Gene
34728,MCM7,Gene
34729,CNPY4,Gene
34730,THAP5,Gene
34731,WNT2,Gene
34732,AC002465.1,Gene
34733,AGK,Gene
34734,ZNF398,Gene
34735,ACTR3C,Gene
34736,ERICH1,Gene
34737,FAM66B,Gene
34738,AC069185.1,Gene
34739,TUSC3,Gene
34740,AC105206.1,Gene
34741,PDLIM2,Gene
34742,TGS1,Gene
34743,NKAIN3,Gene
34744,IL7,Gene
34745,RMDN1,Gene
34746,RGS22,Gene
34747,ATP6V1C1,Gene
34748,HAS2-AS1,Gene
34749,ZFP41,Gene
34750,IL11RA,Gene
34751,APBA1,Gene
34752,ASPN,Gene
34753,AL590705.1,Gene
34754,TMEM38B,Gene
34755,ZNF618,Gene
34756,AL356481.1,Gene
34757,ZNF33B,Gene
34758,ZNF485,Gene
34759,EGR2,Gene
34760,AIFM2,Gene
34761,AL450306.1,Gene
34762,PAPSS2,Gene
34763,ENTPD1,Gene
34764,EXOSC1,Gene
34765,ADD3-AS1,Gene
34766,ADD3,Gene
34767,SMNDC1,Gene
34768,RAB11FIP2,Gene
34769,INPP5F,Gene
34770,GATD1,Gene
34771,MOB2,Gene
34772,AC068733.3,Gene
34773,TPP1,Gene
34774,AC006299.1,Gene
34775,CAPRIN1,Gene
34776,COMMD9,Gene
34777,STX3,Gene
34778,B4GAT1,Gene
34779,C2CD3,Gene
34780,MAP6,Gene
34781,ACER3,Gene
34782,AQP11,Gene
34783,AP000873.2,Gene
34784,TAF1D,Gene
34785,RBM7,Gene
34786,NXPE1,Gene
34787,UBE4A,Gene
34788,TULP3,Gene
34789,C12orf4,Gene
34790,AC010168.2,Gene
34791,PLEKHA5,Gene
34792,GOLT1B,Gene
34793,AC009509.1,Gene
34794,LINC02422,Gene
34795,SLC38A2,Gene
34796,RPAP3,Gene
34797,SMUG1,Gene
34798,DDIT3,Gene
34799,TSPAN31,Gene
34800,RXYLT1,Gene
34801,LNCOG,Gene
34802,OSBPL8,Gene
34803,C12orf74,Gene
34804,AC089985.1,Gene
34805,FICD,Gene
34806,MYO1H,Gene
34807,MVK,Gene
34808,RBM19,Gene
34809,RNF10,Gene
34810,HIP1R,Gene
34811,DNAH10,Gene
34812,CKAP2,Gene
34813,LINC00551,Gene
34814,CUL4A,Gene
34815,TOX4,Gene
34816,TM9SF1,Gene
34817,AL139021.2,Gene
34818,SUSD6,Gene
34819,GTF2A1,Gene
34820,AL162171.3,Gene
34821,ATG2B,Gene
34822,AL133523.1,Gene
34823,AL137779.2,Gene
34824,VPS18,Gene
34825,SLC30A4,Gene
34826,GABPB1-IT1,Gene
34827,USP8,Gene
34828,AC009554.1,Gene
34829,PIF1,Gene
34830,SPG21,Gene
34831,IGDCC4,Gene
34832,CD276,Gene
34833,MTHFS,Gene
34834,SAXO2,Gene
34835,MRPS34,Gene
34836,TMEM159,Gene
34837,BBS2,Gene
34838,MINK1,Gene
34839,AC015908.3,Gene
34840,PMP22,Gene
34841,RAI1,Gene
34842,NUFIP2,Gene
34843,ADAP2,Gene
34844,PIGW,Gene
34845,AC003102.1,Gene
34846,MAP3K14,Gene
34847,HOXB3,Gene
34848,RNFT1,Gene
34849,WBP2,Gene
34850,FAAP100,Gene
34851,AP000919.3,Gene
34852,ARHGAP28,Gene
34853,AP001029.2,Gene
34854,GATA6-AS1,Gene
34855,AC090772.1,Gene
34856,CABYR,Gene
34857,MIR924HG,Gene
34858,AC048380.1,Gene
34859,WDR7,Gene
34860,AC022655.1,Gene
34861,C19orf25,Gene
34862,NCLN,Gene
34863,NFIC,Gene
34864,APBA3,Gene
34865,ZNF121,Gene
34866,FDX2,Gene
34867,ZNF491,Gene
34868,ZNF490,Gene
34869,DDX39A,Gene
34870,ZNF90,Gene
34871,HAUS5,Gene
34872,ZNF566,Gene
34873,ZNF829,Gene
34874,HNRNPUL1,Gene
34875,ZNF180,Gene
34876,NAPA-AS1,Gene
34877,AC026803.3,Gene
34878,PPP1R15A,Gene
34879,AC005498.3,Gene
34880,SLC27A5,Gene
34881,SOX12,Gene
34882,AL031670.1,Gene
34883,CDS2,Gene
34884,ENTPD6,Gene
34885,NDRG3,Gene
34886,BCAS4,Gene
34887,SLC2A4RG,Gene
34888,TCEA2,Gene
34889,MRPL39,Gene
34890,MX1,Gene
34891,PKNOX1,Gene
34892,LRRC75B,Gene
34893,TTC28-AS1,Gene
34894,XBP1,Gene
34895,LARGE1,Gene
34896,Z82217.1,Gene
34897,CCDC134,Gene
34898,AL592156.2,Gene
34899,RBM10,Gene
34900,AL050309.1,Gene
34901,AL109946.1,Gene
34902,ALG13,Gene
34903,AC005052.2,Gene
34904,ZNF280C,Gene
34906,RER1,Gene
34907,EYA3,Gene
34908,AK2,Gene
34909,SMIM12,Gene
34910,TMEM35B,Gene
34911,LRRC41,Gene
34912,MRPL37,Gene
34913,RAVER2,Gene
34914,DDX20,Gene
34915,LIX1L-AS1,Gene
34916,ZBTB7B,Gene
34917,SLC50A1,Gene
34918,PRDX6,Gene
34919,DHX9,Gene
34920,ACBD3,Gene
34921,ZNF512,Gene
34922,TLK1,Gene
34923,AGPS,Gene
34924,PRKRA,Gene
34925,MAIP1,Gene
34926,STRADB,Gene
34927,STK25,Gene
34928,NEK10,Gene
34929,RRP9,Gene
34930,APPL1,Gene
34931,IQCB1,Gene
34932,RAP2B,Gene
34933,RPL22L1,Gene
34934,NAALADL2,Gene
34935,ABCF3,Gene
34936,NAT8L,Gene
34937,CLOCK,Gene
34938,COX18,Gene
34939,SDAD1,Gene
34940,MAML3,Gene
34941,SMARCA5,Gene
34942,LRBA,Gene
34943,TRAPPC11,Gene
34944,ZCCHC10,Gene
34945,GFPT2,Gene
34946,TMEM60,Gene
34947,GTPBP10,Gene
34948,SRRT,Gene
34949,CAV2,Gene
34950,SND1,Gene
34951,CHPF2,Gene
34952,GALNT11,Gene
34953,DLGAP2,Gene
34954,GTF2E2,Gene
34955,ZNF704,Gene
34956,FABP5,Gene
34957,UTP23,Gene
34958,GRINA,Gene
34959,LINC01239,Gene
34960,TLN1,Gene
34961,ZBTB5,Gene
34962,ERCC6L2,Gene
34963,NIPSNAP3A,Gene
34964,MVB12B,Gene
34965,VAV2,Gene
34966,COMMD3,Gene
34967,TIMM23,Gene
34968,LRMDA,Gene
34969,CUEDC2,Gene
34970,TACC2,Gene
34971,BSCL2,Gene
34972,IGHMBP2,Gene
34973,UVRAG-DT,Gene
34974,ANKRD42,Gene
34975,CWF19L2,Gene
34976,JHY,Gene
34977,ERC1,Gene
34978,PPFIBP1,Gene
34979,SENP1,Gene
34980,AC074032.1,Gene
34981,MYL6,Gene
34982,FRS2,Gene
34983,DUSP6,Gene
34984,MRPL42,Gene
34985,ACTR6,Gene
34986,MTERF2,Gene
34987,UNG,Gene
34988,C12orf76,Gene
34989,NUP58,Gene
34990,RNASEH2B,Gene
34991,RAB20,Gene
34992,ARHGEF7,Gene
34993,MPP5,Gene
34994,TSHR,Gene
34995,AC007262.2,Gene
34996,GALC,Gene
34997,SIVA1,Gene
34998,TP53BP1,Gene
34999,CASC4,Gene
35000,IQCH-AS1,Gene
35001,HOMER2,Gene
35002,RGMA,Gene
35003,MEF2A,Gene
35004,NDEL1,Gene
35005,SLFN12,Gene
35006,AATF,Gene
35007,GSDMB,Gene
35008,WIPF2,Gene
35009,SP2,Gene
35010,LINC01482,Gene
35011,PCYT2,Gene
35012,PPP4R1,Gene
35013,MBD2,Gene
35014,TPGS1,Gene
35015,FAM174C,Gene
35016,TIMM44,Gene
35017,RAB11B,Gene
35018,HSPB6,Gene
35019,ACTN4,Gene
35020,APOC1,Gene
35021,ZNF611,Gene
35022,RNF24,Gene
35023,RAB5IF,Gene
35024,MANBAL,Gene
35025,ATP5PF,Gene
35026,RCAN1,Gene
35027,MCM3AP-AS1,Gene
35028,CRKL,Gene
35029,LGALS1,Gene
35030,LINC00106,Gene
35031,PIN4,Gene
35032,TCEAL3,Gene
35033,RPL39,Gene
35034,THOC2,Gene
35035,SLC9A6,Gene
35036,IDS,Gene
35038,MTHFR,Gene
35039,LINC01772,Gene
35040,TCEA3,Gene
35041,DHDDS,Gene
35042,ATP5IF1,Gene
35043,AL353622.1,Gene
35044,COL16A1,Gene
35045,AL031602.2,Gene
35046,SFPQ,Gene
35047,AL603839.3,Gene
35048,C1orf50,Gene
35049,TMEM269,Gene
35050,PTPRF,Gene
35051,DMAP1,Gene
35052,ARMH1,Gene
35053,ATPAF1,Gene
35054,AL603840.1,Gene
35055,DAB1,Gene
35056,TM2D1,Gene
35057,GNG12-AS1,Gene
35058,BCL10,Gene
35059,PKN2-AS1,Gene
35060,TAF13,Gene
35061,RBM15-AS1,Gene
35062,AL355488.1,Gene
35063,LINC01357,Gene
35064,SLC16A1-AS1,Gene
35065,ANKRD35,Gene
35066,OTUD7B,Gene
35067,ENSA,Gene
35068,UBQLN4,Gene
35069,IFI16,Gene
35070,COPA,Gene
35071,ACBD6,Gene
35072,SMG7,Gene
35073,NEK7,Gene
35074,CSRP1,Gene
35075,TIMM17A,Gene
35076,RHOU,Gene
35077,ID2,Gene
35078,AC007314.1,Gene
35079,AC011239.1,Gene
35080,NLRC4,Gene
35081,CEBPZOS,Gene
35082,CRIPT,Gene
35083,CCDC85A,Gene
35084,FAM161A,Gene
35085,ALMS1,Gene
35086,PLGLB2,Gene
35087,RGPD2,Gene
35088,KRCC1,Gene
35089,KANSL3,Gene
35090,ANKRD23,Gene
35091,COA5,Gene
35092,C2orf49,Gene
35093,BCL2L11,Gene
35094,AC009951.5,Gene
35095,LINC01876,Gene
35096,UPP2,Gene
35097,PKP4,Gene
35098,METAP1D,Gene
35099,MAP3K20-AS1,Gene
35100,AC019080.1,Gene
35101,SCHLAP1,Gene
35102,STAT4,Gene
35103,CASP10,Gene
35104,NRP2,Gene
35105,RPE,Gene
35106,KANSL1L,Gene
35107,LINC00607,Gene
35108,ZNF142,Gene
35109,RETREG2,Gene
35110,SPEG,Gene
35111,COL4A3,Gene
35112,SP100,Gene
35113,RNPEPL1,Gene
35114,LMCD1,Gene
35115,SRGAP3,Gene
35116,GHRL,Gene
35117,METTL6,Gene
35118,AC090945.1,Gene
35119,CMTM8,Gene
35120,ACVR2B,Gene
35121,STIMATE,Gene
35122,GBE1,Gene
35123,NAA50,Gene
35124,ZBTB20,Gene
35125,H1FX,Gene
35126,TMCC1-AS1,Gene
35127,NME9,Gene
35128,MRAS,Gene
35129,AC117383.1,Gene
35130,SLC9A9,Gene
35131,SSR3,Gene
35132,SHOX2,Gene
35133,SCHIP1,Gene
35134,SMC4,Gene
35135,TRA2B,Gene
35136,ACAP2,Gene
35137,MUC20,Gene
35138,UBXN7,Gene
35139,AC112254.1,Gene
35140,LINC01182,Gene
35141,AC098829.1,Gene
35142,DCAF16,Gene
35143,SLIT2,Gene
35144,LGI2,Gene
35145,KLF3,Gene
35146,LIAS,Gene
35147,SMIM14,Gene
35148,LNX1,Gene
35149,YTHDC1,Gene
35150,AC239584.1,Gene
35151,HERC3,Gene
35152,FAM13A,Gene
35153,LAMTOR3,Gene
35154,OSTC,Gene
35155,COL25A1,Gene
35156,SEC24B-AS1,Gene
35157,PITX2,Gene
35158,METTL14,Gene
35159,AC097376.3,Gene
35160,NEK1,Gene
35161,AC084871.1,Gene
35162,AHRR,Gene
35163,IRX2,Gene
35164,AC016549.1,Gene
35165,C9,Gene
35166,DAB2,Gene
35167,AC008875.2,Gene
35168,MAST4,Gene
35169,MAP1B,Gene
35170,ANKRD31,Gene
35171,JMY,Gene
35172,SSBP2,Gene
35173,TMEM161B-AS1,Gene
35174,LUCAT1,Gene
35175,TSLP,Gene
35176,SNCAIP,Gene
35177,CEP120,Gene
35178,AC093535.1,Gene
35179,ISOC1,Gene
35180,RAPGEF6,Gene
35181,TH2LCRR,Gene
35182,PLAC8L1,Gene
35183,TNIP1,Gene
35184,CYFIP2,Gene
35185,CLINT1,Gene
35186,EBF1,Gene
35187,AC008691.1,Gene
35188,AC008415.1,Gene
35189,DOCK2,Gene
35190,INSYN2B,Gene
35191,CREBRF,Gene
35192,ZNF346,Gene
35193,MRS2,Gene
35194,AL590999.1,Gene
35195,AL109615.4,Gene
35196,AC019205.1,Gene
35197,HMGN3-AS1,Gene
35198,PNISR,Gene
35199,AL133346.1,Gene
35200,AL023584.2,Gene
35201,AL357992.1,Gene
35202,FAM20C,Gene
35203,PRKAR1B,Gene
35204,THSD7A,Gene
35205,MEOX2,Gene
35206,AC002480.2,Gene
35207,SKAP2,Gene
35208,AC005154.4,Gene
35209,URGCP,Gene
35210,ABHD11,Gene
35211,GTF2IRD2B,Gene
35212,ZSCAN21,Gene
35213,MDFIC,Gene
35214,LSM8,Gene
35215,COPG2,Gene
35216,CHCHD3,Gene
35217,EPHA1-AS1,Gene
35218,PAXIP1-AS1,Gene
35219,ESYT2,Gene
35220,WDR60,Gene
35221,ZDHHC2,Gene
35222,CNOT7,Gene
35223,PCM1,Gene
35224,PSD3,Gene
35225,AC009884.1,Gene
35226,AC100849.1,Gene
35227,NRG1,Gene
35228,DDHD2,Gene
35229,LINC02847,Gene
35230,SULF1,Gene
35231,PKIA-AS1,Gene
35232,PDP1,Gene
35233,NUDCD1,Gene
35234,HAS2,Gene
35235,FER1L6,Gene
35236,FER1L6-AS2,Gene
35237,RFX3,Gene
35238,KIAA2026,Gene
35239,UHRF2,Gene
35240,AL162725.2,Gene
35241,CNTLN,Gene
35242,PIGO,Gene
35243,RUSC2,Gene
35244,RECK,Gene
35245,RNF38,Gene
35246,DCAF10,Gene
35247,ABHD17B,Gene
35248,AL158071.1,Gene
35249,AUH,Gene
35250,NFIL3,Gene
35251,FAM120AOS,Gene
35252,MFSD14C,Gene
35253,SMC2,Gene
35254,NIPSNAP3B,Gene
35255,MUSK,Gene
35256,DNAJC25,Gene
35257,INIP,Gene
35258,MAPKAP1,Gene
35259,RAPGEF1,Gene
35260,CDNF,Gene
35261,DNAJC1,Gene
35262,MASTL,Gene
35263,ACBD5,Gene
35264,ZNF248,Gene
35265,ARID5B,Gene
35266,SLC25A16,Gene
35267,SUPV3L1,Gene
35268,ADAMTS14,Gene
35269,AC022540.1,Gene
35270,AC010997.3,Gene
35271,ZNF503-AS2,Gene
35272,AC010997.5,Gene
35273,KCNMA1-AS1,Gene
35274,IFIT2,Gene
35275,TM9SF3,Gene
35276,ENTPD7,Gene
35277,BAG3,Gene
35278,EBF3,Gene
35279,AP006623.1,Gene
35280,TRIM3,Gene
35281,AMPD3,Gene
35282,RNF141,Gene
35283,TEAD1,Gene
35284,BDNF,Gene
35285,AL049629.1,Gene
35286,APIP,Gene
35287,AC021723.2,Gene
35288,LRP4,Gene
35289,CELF1,Gene
35290,ZDHHC5,Gene
35291,LPXN,Gene
35292,PPP1R14B-AS1,Gene
35293,TCIRG1,Gene
35294,NUMA1,Gene
35295,PAAF1,Gene
35296,RSF1,Gene
35297,AP002812.2,Gene
35298,TMEM135,Gene
35299,FAT3,Gene
35300,DDX10,Gene
35301,KMT2A,Gene
35302,NTM,Gene
35303,AC125494.1,Gene
35304,LRRC23,Gene
35305,NECAP1,Gene
35306,A2ML1-AS1,Gene
35307,BHLHE41,Gene
35308,IPO8,Gene
35309,AC090115.1,Gene
35310,DDX23,Gene
35311,AC008147.2,Gene
35312,POU6F1,Gene
35313,ATP5MC2,Gene
35314,AC048341.2,Gene
35315,SRGAP1,Gene
35316,AC025576.3,Gene
35317,LEMD3,Gene
35318,MSRB3,Gene
35319,IRAK3,Gene
35320,HELB,Gene
35321,E2F7,Gene
35322,SYCP3,Gene
35323,SUDS3,Gene
35324,CCDC92,Gene
35325,RFLNA,Gene
35326,PUS1,Gene
35327,TPTE2,Gene
35328,LATS2,Gene
35329,USP12,Gene
35330,AKAP11,Gene
35331,DLEU2,Gene
35332,TRIM13,Gene
35333,DLEU7,Gene
35334,RBM26,Gene
35335,NDFIP2,Gene
35336,AL354811.1,Gene
35337,ANKRD10,Gene
35338,TTC5,Gene
35339,AL136418.1,Gene
35340,EAPP,Gene
35341,KLHDC1,Gene
35342,AL591767.1,Gene
35343,GNG2,Gene
35344,CGRRF1,Gene
35345,SLC35F4,Gene
35346,JKAMP,Gene
35347,LRRC9,Gene
35348,ZBTB25,Gene
35349,EXD2,Gene
35350,UBR7,Gene
35351,MEG9,Gene
35352,THBS1,Gene
35353,FSIP1,Gene
35354,PATL2,Gene
35355,CEP152,Gene
35356,TEX9,Gene
35357,MNS1,Gene
35358,MINDY2,Gene
35359,USP3,Gene
35360,AC103691.1,Gene
35361,HACD3,Gene
35362,ANP32A,Gene
35363,TMEM202-AS1,Gene
35364,SCAPER,Gene
35365,DET1,Gene
35366,PRC1-AS1,Gene
35367,CHSY1,Gene
35368,SELENOS,Gene
35369,AL133297.2,Gene
35370,EME2,Gene
35371,AC093525.4,Gene
35372,ZNF174,Gene
35373,MARF1,Gene
35374,REXO5,Gene
35375,AC008915.2,Gene
35376,LINC02175,Gene
35377,NSMCE1-DT,Gene
35378,AC002310.2,Gene
35379,AC026471.1,Gene
35380,LINC02126,Gene
35381,PELP1,Gene
35382,RANGRF,Gene
35383,KRBA2,Gene
35384,MYH3,Gene
35385,ELAC2,Gene
35386,TVP23C,Gene
35387,PIGL,Gene
35388,SREBF1,Gene
35389,NLK,Gene
35390,TNFAIP1,Gene
35391,EFCAB5,Gene
35392,NSRP1,Gene
35393,CASC3,Gene
35394,RARA-AS1,Gene
35395,ARL4D,Gene
35396,CCDC43,Gene
35397,NMT1,Gene
35398,AC142472.1,Gene
35399,NFE2L1,Gene
35400,TRIM25,Gene
35401,YPEL2,Gene
35402,STRADA,Gene
35403,DDX42,Gene
35404,TEX2,Gene
35405,LINC00511,Gene
35406,COG1,Gene
35407,HEXD,Gene
35408,TBCD,Gene
35409,MYL12A,Gene
35410,DLGAP1-AS1,Gene
35411,AC090365.1,Gene
35412,SETBP1,Gene
35413,AC012254.1,Gene
35414,CTIF,Gene
35415,LIPG,Gene
35416,AC104365.1,Gene
35417,SERPINB8,Gene
35418,FSTL3,Gene
35419,ZNF554,Gene
35420,AC119403.1,Gene
35421,UHRF1,Gene
35422,EVI5L,Gene
